name,gender,species,year,county,count
AMANI,F,human,2008,Kings,11
AMANI,F,human,2009,Bronx,12
AMANI,F,human,2009,Kings,12
AMANI,F,human,2009,Queens,10
AMARA,F,human,2014,Kings,12
AMARE,M,human,2014,Kings,6
AMARI,M,human,2007,Kings,19
AMARI,M,human,2008,Bronx,16
AMARI,M,human,2008,Kings,19
AMARI,M,human,2008,Queens,11
AMARI,M,human,2009,Bronx,12
AMARI,M,human,2009,Kings,32
AMARI,M,human,2010,Bronx,11
AMARI,M,human,2010,Kings,38
AMARI,M,human,2011,Kings,38
AMARI,M,human,2011,Queens,14
AMARI,M,human,2012,Kings,15
AMARI,M,human,2012,Queens,16
AMARI,M,human,2013,Bronx,11
AMARI,M,human,2013,Kings,21
AMARI,M,human,2014,Bronx,7
AMARI,M,human,2014,Kings,17
AMARI,M,human,2014,Queens,11
AMARI,M,human,2015,Bronx,17
AMARI,M,human,2015,Kings,25
AMARI,M,human,2015,Queens,11
AMARIS,F,human,2014,Queens,5
AMAYA,F,human,2007,Bronx,19
AMAYA,F,human,2007,Kings,27
AMAYA,F,human,2007,New York,11
AMAYA,F,human,2007,Queens,14
AMAYA,F,human,2008,Bronx,22
AMAYA,F,human,2008,Kings,14
AMAYA,F,human,2008,New York,12
AMAYA,F,human,2009,Bronx,18
AMAYA,F,human,2009,Kings,25
AMAYA,F,human,2009,Queens,15
AMAYA,F,human,2010,Bronx,19
AMAYA,F,human,2010,Kings,17
AMAYA,F,human,2010,Queens,13
AMAYA,F,human,2011,Bronx,19
AMAYA,F,human,2011,Kings,22
AMAYA,F,human,2011,New York,16
AMAYA,F,human,2011,Queens,21
AMAYA,F,human,2012,Bronx,20
AMAYA,F,human,2012,Kings,26
AMAYA,F,human,2012,New York,17
AMAYA,F,human,2012,Queens,20
AMAYA,F,human,2013,Bronx,17
AMAYA,F,human,2013,Kings,22
AMAYA,F,human,2014,Bronx,16
AMAYA,F,human,2014,Kings,28
AMAYA,F,human,2014,New York,9
AMAYA,F,human,2014,Queens,16
AMAYA,F,human,2015,Bronx,27
AMAYA,F,human,2015,Kings,14
AMAYA,F,human,2015,Queens,16
AMAYAH,F,human,2014,Kings,6
AMBER,F,human,2007,Bronx,18
AMBER,F,human,2007,Kings,18
AMBER,F,human,2007,Queens,17
AMBER,F,human,2008,Bronx,27
AMBER,F,human,2008,Kings,17
AMBER,F,human,2008,Queens,19
AMBER,F,human,2009,Bronx,16
AMBER,F,human,2009,Kings,27
AMBER,F,human,2009,Queens,18
AMBER,F,human,2010,Bronx,21
AMBER,F,human,2010,Kings,18
AMBER,F,human,2010,Queens,16
AMBER,F,human,2011,Bronx,20
AMBER,F,human,2011,Kings,23
AMBER,F,human,2011,Queens,17
AMBER,F,human,2012,Kings,17
AMBER,F,human,2012,Queens,18
AMBER,F,human,2013,Bronx,15
AMBER,F,human,2013,Kings,19
AMBER,F,human,2013,New York,14
AMBER,F,human,2013,Queens,22
AMBER,F,human,2014,Bronx,13
AMBER,F,human,2014,Kings,17
AMBER,F,human,2014,New York,5
AMBER,F,human,2014,Queens,14
AMBER,F,human,2015,Bronx,18
AMBER,F,human,2015,Kings,15
AMBER,F,human,2015,Queens,18
AMEER,M,human,2014,Kings,7
AMEERA,F,human,2014,Kings,6
AMEERA,F,human,2014,Queens,5
AMEERAH,F,human,2014,Kings,5
AMELIA,F,human,2007,Bronx,11
AMELIA,F,human,2007,Kings,25
AMELIA,F,human,2007,New York,25
AMELIA,F,human,2007,Queens,34
AMELIA,F,human,2008,Bronx,12
AMELIA,F,human,2008,Kings,41
AMELIA,F,human,2008,New York,19
AMELIA,F,human,2008,Queens,27
AMELIA,F,human,2008,Richmond,10
AMELIA,F,human,2009,Bronx,23
AMELIA,F,human,2009,Kings,36
AMELIA,F,human,2009,New York,24
AMELIA,F,human,2009,Queens,36
AMELIA,F,human,2010,Bronx,21
AMELIA,F,human,2010,Kings,28
AMELIA,F,human,2010,New York,30
AMELIA,F,human,2010,Queens,35
AMELIA,F,human,2011,Bronx,17
AMELIA,F,human,2011,Kings,36
AMELIA,F,human,2011,New York,38
AMELIA,F,human,2011,Queens,42
AMELIA,F,human,2012,Bronx,18
AMELIA,F,human,2012,Kings,49
AMELIA,F,human,2012,New York,38
AMELIA,F,human,2012,Queens,46
AMELIA,F,human,2013,Bronx,13
AMELIA,F,human,2013,Kings,48
AMELIA,F,human,2013,New York,26
AMELIA,F,human,2013,Queens,42
AMELIA,F,human,2013,Richmond,13
AMELIA,F,human,2014,Bronx,34
AMELIA,F,human,2014,Kings,49
AMELIA,F,human,2014,New York,33
AMELIA,F,human,2014,Queens,51
AMELIA,F,human,2014,Richmond,10
AMELIA,F,human,2015,Bronx,30
AMELIA,F,human,2015,Kings,69
AMELIA,F,human,2015,New York,32
AMELIA,F,human,2015,Queens,80
AMELIA,F,human,2015,Richmond,20
AMELIE,F,human,2012,Kings,13
AMELIE,F,human,2014,New York,10
AMELIE,F,human,2014,Queens,8
AMIA,F,human,2014,Kings,8
AMIA,F,human,2014,Queens,5
AMIA,F,human,2015,Kings,10
AMINA,F,human,2007,Kings,11
AMINA,F,human,2008,Kings,18
AMINA,F,human,2009,Kings,12
AMINA,F,human,2010,Kings,12
AMINA,F,human,2010,Queens,13
AMINA,F,human,2011,Kings,17
AMINA,F,human,2012,Kings,19
AMINA,F,human,2012,Queens,18
AMINA,F,human,2013,Bronx,12
AMINA,F,human,2013,Kings,17
AMINA,F,human,2013,Queens,13
AMINA,F,human,2014,Bronx,12
AMINA,F,human,2014,Kings,30
AMINA,F,human,2014,New York,10
AMINA,F,human,2014,Queens,14
AMINA,F,human,2014,Richmond,7
AMINA,F,human,2015,Bronx,14
AMINA,F,human,2015,Kings,39
AMINA,F,human,2015,Queens,15
AMINAH,F,human,2014,Kings,5
AMINATA,F,human,2007,Bronx,15
AMINATA,F,human,2008,Bronx,14
AMINATA,F,human,2009,Bronx,14
AMINATA,F,human,2010,Bronx,19
AMINATA,F,human,2011,Bronx,17
AMINATA,F,human,2012,Bronx,12
AMINATA,F,human,2013,Bronx,17
AMINATA,F,human,2014,Bronx,19
AMINATA,F,human,2014,New York,5
AMINATA,F,human,2015,Bronx,19
AMIR,M,human,2007,Bronx,17
AMIR,M,human,2007,Kings,35
AMIR,M,human,2007,Queens,17
AMIR,M,human,2008,Bronx,28
AMIR,M,human,2008,Kings,48
AMIR,M,human,2008,New York,13
AMIR,M,human,2008,Queens,19
AMIR,M,human,2009,Bronx,23
AMIR,M,human,2009,Kings,50
AMIR,M,human,2009,Queens,24
AMIR,M,human,2010,Bronx,22
AMIR,M,human,2010,Kings,46
AMIR,M,human,2010,New York,14
AMIR,M,human,2010,Queens,19
AMIR,M,human,2011,Bronx,35
AMIR,M,human,2011,Kings,53
AMIR,M,human,2011,New York,18
AMIR,M,human,2011,Queens,24
AMIR,M,human,2012,Bronx,31
AMIR,M,human,2012,Kings,48
AMIR,M,human,2012,Queens,23
AMIR,M,human,2013,Bronx,34
AMIR,M,human,2013,Kings,78
AMIR,M,human,2013,Queens,28
AMIR,M,human,2014,Bronx,44
AMIR,M,human,2014,Kings,63
AMIR,M,human,2014,New York,12
AMIR,M,human,2014,Queens,31
AMIR,M,human,2015,Bronx,30
AMIR,M,human,2015,Kings,70
AMIR,M,human,2015,New York,16
AMIR,M,human,2015,Queens,39
AMIRA,F,human,2007,Kings,10
AMIRA,F,human,2008,Kings,16
AMIRA,F,human,2009,Kings,15
AMIRA,F,human,2009,Queens,12
AMIRA,F,human,2010,Kings,19
AMIRA,F,human,2010,Queens,13
AMIRA,F,human,2011,Kings,10
AMIRA,F,human,2012,Kings,15
AMIRA,F,human,2013,Kings,21
AMIRA,F,human,2014,Bronx,7
AMIRA,F,human,2014,Kings,23
AMIRA,F,human,2014,Queens,12
AMIRA,F,human,2015,Bronx,11
AMIRA,F,human,2015,Kings,26
AMIRA,F,human,2015,Queens,18
AMIRAH,F,human,2010,Kings,10
AMIRAH,F,human,2011,Kings,12
AMIRAH,F,human,2012,Kings,19
AMIRAH,F,human,2014,Bronx,7
AMIRAH,F,human,2014,Kings,8
AMIRAH,F,human,2015,Kings,14
AMIRJON,M,human,2014,Kings,5
AMIYA,F,human,2011,Kings,10
AMIYA,F,human,2014,Bronx,6
AMIYA,F,human,2014,Queens,6
AMIYAH,F,human,2008,Kings,13
AMIYAH,F,human,2009,Kings,14
AMIYAH,F,human,2010,Kings,17
AMIYAH,F,human,2011,Kings,14
AMIYAH,F,human,2012,Kings,10
AMIYAH,F,human,2013,Kings,12
AMIYAH,F,human,2014,Bronx,6
AMIYAH,F,human,2014,Kings,8
AMIYAH,F,human,2014,Queens,5
AMIYAH,F,human,2015,Kings,17
AMIYAH,F,human,2015,Queens,10
AMROM,M,human,2009,Kings,16
AMROM,M,human,2011,Kings,13
AMROM,M,human,2014,Kings,6
AMY,F,human,2007,Bronx,20
AMY,F,human,2007,Kings,29
AMY,F,human,2007,New York,16
AMY,F,human,2007,Queens,52
AMY,F,human,2008,Bronx,27
AMY,F,human,2008,Kings,36
AMY,F,human,2008,New York,12
AMY,F,human,2008,Queens,45
AMY,F,human,2009,Bronx,20
AMY,F,human,2009,Kings,35
AMY,F,human,2009,New York,21
AMY,F,human,2009,Queens,43
AMY,F,human,2010,Bronx,25
AMY,F,human,2010,Kings,37
AMY,F,human,2010,New York,18
AMY,F,human,2010,Queens,33
AMY,F,human,2011,Bronx,36
AMY,F,human,2011,Kings,26
AMY,F,human,2011,New York,23
AMY,F,human,2011,Queens,44
AMY,F,human,2012,Bronx,20
AMY,F,human,2012,Kings,31
AMY,F,human,2012,New York,11
AMY,F,human,2012,Queens,39
AMY,F,human,2013,Bronx,32
AMY,F,human,2013,Kings,29
AMY,F,human,2013,New York,11
AMY,F,human,2013,Queens,45
AMY,F,human,2014,Bronx,28
AMY,F,human,2014,Kings,27
AMY,F,human,2014,New York,17
AMY,F,human,2014,Queens,40
AMY,F,human,2015,Bronx,18
AMY,F,human,2015,Kings,33
AMY,F,human,2015,New York,14
AMY,F,human,2015,Queens,35
AMYA,F,human,2008,Bronx,10
ANA,F,human,2007,Bronx,13
ANA,F,human,2007,Kings,19
ANA,F,human,2007,Queens,16
ANA,F,human,2008,Bronx,15
ANA,F,human,2008,New York,11
ANA,F,human,2008,Queens,11
ANA,F,human,2009,Kings,14
ANA,F,human,2009,New York,13
ANA,F,human,2009,Queens,19
ANA,F,human,2010,Bronx,14
ANA,F,human,2010,Queens,13
ANA,F,human,2011,Queens,13
ANA,F,human,2012,Bronx,16
ANA,F,human,2013,Bronx,10
ANA,F,human,2013,Queens,14
ANA,F,human,2014,Bronx,13
ANA,F,human,2014,Kings,10
ANA,F,human,2014,New York,8
ANA,F,human,2014,Queens,8
ANA,F,human,2015,Bronx,12
ANA,F,human,2015,Kings,11
ANA,F,human,2015,Queens,23
ANABEL,F,human,2014,Kings,5
ANABELLA,F,human,2014,Bronx,6
ANABELLE,F,human,2013,Kings,10
ANABELLE,F,human,2014,Queens,7
ANABIA,F,human,2014,Queens,5
ANAIS,F,human,2013,Kings,10
ANAIS,F,human,2014,Kings,5
ANAIS,F,human,2014,New York,5
ANALIA,F,human,2009,Bronx,13
ANALIA,F,human,2009,Kings,16
ANALIA,F,human,2009,Queens,11
ANAS,M,human,2014,Kings,5
ANAS,M,human,2014,Queens,9
ANASTASIA,F,human,2007,Kings,26
ANASTASIA,F,human,2007,New York,11
ANASTASIA,F,human,2008,Kings,14
ANASTASIA,F,human,2008,Queens,14
ANASTASIA,F,human,2009,Kings,18
ANASTASIA,F,human,2009,Queens,14
ANASTASIA,F,human,2010,Kings,19
ANASTASIA,F,human,2010,Queens,10
ANASTASIA,F,human,2011,Kings,14
ANASTASIA,F,human,2012,Kings,14
ANASTASIA,F,human,2013,Kings,19
ANASTASIA,F,human,2013,New York,11
ANASTASIA,F,human,2013,Queens,11
ANASTASIA,F,human,2014,Bronx,7
ANASTASIA,F,human,2014,Kings,12
ANASTASIA,F,human,2014,Queens,8
ANASTASIA,F,human,2015,Kings,14
ANASTASIA,F,human,2015,Queens,15
ANAYA,F,human,2007,Bronx,12
ANAYA,F,human,2007,Kings,17
ANAYA,F,human,2008,Bronx,21
ANAYA,F,human,2008,Queens,10
ANAYA,F,human,2009,Bronx,10
ANAYA,F,human,2009,Kings,23
ANAYA,F,human,2010,Queens,11
ANAYA,F,human,2011,Kings,15
ANAYA,F,human,2013,Kings,17
ANAYA,F,human,2013,Queens,12
ANAYA,F,human,2014,Bronx,12
ANAYA,F,human,2014,Kings,14
ANAYA,F,human,2014,New York,5
ANAYA,F,human,2014,Queens,22
ANAYA,F,human,2015,Kings,25
ANAYA,F,human,2015,Queens,24
ANAYAH,F,human,2014,Bronx,6
ANAYAH,F,human,2014,Kings,6
ANAYAH,F,human,2014,Queens,6
ANDERSON,M,human,2007,Kings,10
ANDERSON,M,human,2007,Queens,12
ANDERSON,M,human,2008,Bronx,10
ANDERSON,M,human,2008,Queens,14
ANDERSON,M,human,2009,Bronx,10
ANDERSON,M,human,2009,Kings,13
ANDERSON,M,human,2009,Queens,13
ANDERSON,M,human,2010,Queens,17
ANDERSON,M,human,2011,Kings,15
ANDERSON,M,human,2011,Queens,20
ANDERSON,M,human,2012,Kings,12
ANDERSON,M,human,2012,New York,10
ANDERSON,M,human,2012,Queens,23
ANDERSON,M,human,2013,Bronx,14
ANDERSON,M,human,2013,Queens,17
ANDERSON,M,human,2014,Kings,9
ANDERSON,M,human,2014,New York,6
ANDERSON,M,human,2014,Queens,16
ANDERSON,M,human,2015,Kings,12
ANDERSON,M,human,2015,New York,10
ANDERSON,M,human,2015,Queens,12
ANDRE,M,human,2007,Bronx,12
ANDRE,M,human,2007,Kings,17
ANDRE,M,human,2007,New York,11
ANDRE,M,human,2007,Queens,23
ANDRE,M,human,2008,Bronx,10
ANDRE,M,human,2008,Kings,15
ANDRE,M,human,2008,Queens,13
ANDRE,M,human,2009,Bronx,10
ANDRE,M,human,2009,Kings,16
ANDRE,M,human,2009,Queens,12
ANDRE,M,human,2010,Bronx,11
ANDRE,M,human,2010,Kings,21
ANDRE,M,human,2011,Bronx,16
ANDRE,M,human,2011,Kings,11
ANDRE,M,human,2012,Bronx,14
ANDRE,M,human,2012,Kings,16
ANDRE,M,human,2013,Bronx,12
ANDRE,M,human,2013,Queens,10
ANDRE,M,human,2014,Bronx,6
ANDRE,M,human,2014,Kings,8
ANDRE,M,human,2014,New York,7
ANDRE,M,human,2015,Queens,10
ANDREA,F,human,2007,Bronx,18
ANDREA,F,human,2007,Kings,23
ANDREA,F,human,2007,New York,12
ANDREA,F,human,2007,Queens,35
ANDREA,F,human,2008,Bronx,17
ANDREA,F,human,2008,Kings,19
ANDREA,F,human,2008,New York,13
ANDREA,F,human,2008,Queens,35
ANDREA,F,human,2009,Bronx,19
ANDREA,F,human,2009,Kings,20
ANDREA,F,human,2009,Queens,41
ANDREA,F,human,2010,Bronx,14
ANDREA,F,human,2010,Kings,27
ANDREA,F,human,2010,Queens,30
ANDREA,F,human,2011,Bronx,14
ANDREA,F,human,2011,Kings,24
ANDREA,F,human,2011,Queens,23
ANDREA,F,human,2012,Kings,21
ANDREA,F,human,2012,Queens,18
ANDREA,F,human,2013,Bronx,11
ANDREA,F,human,2013,Kings,14
ANDREA,F,human,2013,Queens,27
ANDREA,F,human,2014,Bronx,12
ANDREA,F,human,2014,Kings,14
ANDREA,F,human,2014,New York,8
ANDREA,F,human,2014,Queens,19
ANDREA,F,human,2014,Richmond,7
ANDREA,F,human,2015,Bronx,17
ANDREA,F,human,2015,Kings,16
ANDREA,F,human,2015,Queens,24
ANDREAS,M,human,2014,Queens,7
ANDRES,M,human,2007,Kings,16
ANDRES,M,human,2007,Queens,16
ANDRES,M,human,2008,Bronx,13
ANDRES,M,human,2008,Kings,13
ANDRES,M,human,2008,Queens,15
ANDRES,M,human,2009,Bronx,12
ANDRES,M,human,2009,Kings,13
ANDRES,M,human,2009,New York,11
ANDRES,M,human,2009,Queens,17
ANDRES,M,human,2010,Queens,18
ANDRES,M,human,2011,Bronx,11
ANDRES,M,human,2011,Queens,23
ANDRES,M,human,2012,Kings,10
ANDRES,M,human,2012,Queens,12
ANDRES,M,human,2013,Queens,13
ANDRES,M,human,2014,Bronx,7
ANDRES,M,human,2014,Kings,6
ANDRES,M,human,2014,Queens,13
ANDRES,M,human,2015,Queens,17
ANDREW,M,human,2007,Bronx,46
ANDREW,M,human,2007,Kings,93
ANDREW,M,human,2007,New York,71
ANDREW,M,human,2007,Queens,116
ANDREW,M,human,2007,Richmond,18
ANDREW,M,human,2008,Bronx,51
ANDREW,M,human,2008,Kings,89
ANDREW,M,human,2008,New York,67
ANDREW,M,human,2008,Queens,97
ANDREW,M,human,2008,Richmond,35
ANDREW,M,human,2009,Bronx,49
ANDREW,M,human,2009,Kings,90
ANDREW,M,human,2009,New York,58
ANDREW,M,human,2009,Queens,95
ANDREW,M,human,2009,Richmond,31
ANDREW,M,human,2010,Bronx,37
ANDREW,M,human,2010,Kings,70
ANDREW,M,human,2010,New York,68
ANDREW,M,human,2010,Queens,107
ANDREW,M,human,2010,Richmond,25
ANDREW,M,human,2011,Bronx,44
ANDREW,M,human,2011,Kings,119
ANDREW,M,human,2011,New York,69
ANDREW,M,human,2011,Queens,98
ANDREW,M,human,2011,Richmond,34
ANDREW,M,human,2012,Bronx,54
ANDREW,M,human,2012,Kings,85
ANDREW,M,human,2012,New York,62
ANDREW,M,human,2012,Queens,105
ANDREW,M,human,2012,Richmond,21
ANDREW,M,human,2013,Bronx,31
ANDREW,M,human,2013,Kings,75
ANDREW,M,human,2013,New York,38
ANDREW,M,human,2013,Queens,78
ANDREW,M,human,2013,Richmond,24
ANDREW,M,human,2014,Bronx,34
ANDREW,M,human,2014,Kings,85
ANDREW,M,human,2014,New York,47
ANDREW,M,human,2014,Queens,74
ANDREW,M,human,2014,Richmond,16
ANDREW,M,human,2015,Bronx,34
ANDREW,M,human,2015,Kings,84
ANDREW,M,human,2015,New York,40
ANDREW,M,human,2015,Queens,77
ANDREW,M,human,2015,Richmond,23
ANDY,M,human,2007,Bronx,15
ANDY,M,human,2007,Kings,56
ANDY,M,human,2007,New York,18
ANDY,M,human,2007,Queens,48
ANDY,M,human,2008,Bronx,17
ANDY,M,human,2008,Kings,52
ANDY,M,human,2008,New York,11
ANDY,M,human,2008,Queens,45
ANDY,M,human,2009,Bronx,21
ANDY,M,human,2009,Kings,42
ANDY,M,human,2009,New York,18
ANDY,M,human,2009,Queens,39
ANDY,M,human,2010,Bronx,14
ANDY,M,human,2010,Kings,38
ANDY,M,human,2010,New York,13
ANDY,M,human,2010,Queens,53
ANDY,M,human,2011,Bronx,12
ANDY,M,human,2011,Kings,32
ANDY,M,human,2011,New York,10
ANDY,M,human,2011,Queens,30
ANDY,M,human,2012,Bronx,23
ANDY,M,human,2012,Kings,45
ANDY,M,human,2012,New York,16
ANDY,M,human,2012,Queens,29
ANDY,M,human,2013,Kings,27
ANDY,M,human,2013,Queens,28
ANDY,M,human,2014,Bronx,12
ANDY,M,human,2014,Kings,34
ANDY,M,human,2014,Queens,28
ANDY,M,human,2015,Bronx,14
ANDY,M,human,2015,Kings,28
ANDY,M,human,2015,Queens,24
ANGEL,F,human,2007,Kings,15
ANGEL,F,human,2007,Queens,14
ANGEL,F,human,2008,Kings,22
ANGEL,F,human,2008,Queens,16
ANGEL,F,human,2009,Kings,17
ANGEL,F,human,2010,Kings,14
ANGEL,F,human,2011,Kings,17
ANGEL,F,human,2011,Queens,12
ANGEL,F,human,2012,Kings,14
ANGEL,F,human,2013,Kings,18
ANGEL,F,human,2014,Bronx,10
ANGEL,F,human,2014,Kings,10
ANGEL,F,human,2014,Queens,7
ANGEL,F,human,2015,Queens,10
ANGEL,M,human,2007,Bronx,128
ANGEL,M,human,2007,Kings,83
ANGEL,M,human,2007,New York,54
ANGEL,M,human,2007,Queens,62
ANGEL,M,human,2007,Richmond,12
ANGEL,M,human,2008,Bronx,116
ANGEL,M,human,2008,Kings,82
ANGEL,M,human,2008,New York,52
ANGEL,M,human,2008,Queens,68
ANGEL,M,human,2008,Richmond,15
ANGEL,M,human,2009,Bronx,108
ANGEL,M,human,2009,Kings,86
ANGEL,M,human,2009,New York,39
ANGEL,M,human,2009,Queens,75
ANGEL,M,human,2009,Richmond,10
ANGEL,M,human,2010,Bronx,98
ANGEL,M,human,2010,Kings,80
ANGEL,M,human,2010,New York,51
ANGEL,M,human,2010,Queens,79
ANGEL,M,human,2011,Bronx,114
ANGEL,M,human,2011,Kings,64
ANGEL,M,human,2011,New York,35
ANGEL,M,human,2011,Queens,54
ANGEL,M,human,2011,Richmond,10
ANGEL,M,human,2012,Bronx,84
ANGEL,M,human,2012,Kings,55
ANGEL,M,human,2012,New York,33
ANGEL,M,human,2012,Queens,71
ANGEL,M,human,2012,Richmond,10
ANGEL,M,human,2013,Bronx,84
ANGEL,M,human,2013,Kings,54
ANGEL,M,human,2013,New York,24
ANGEL,M,human,2013,Queens,57
ANGEL,M,human,2013,Richmond,10
ANGEL,M,human,2014,Bronx,76
ANGEL,M,human,2014,Kings,47
ANGEL,M,human,2014,New York,32
ANGEL,M,human,2014,Queens,54
ANGEL,M,human,2015,Bronx,90
ANGEL,M,human,2015,Kings,45
ANGEL,M,human,2015,New York,24
ANGEL,M,human,2015,Queens,48
ANGEL,M,human,2015,Richmond,12
ANGELA,F,human,2007,Bronx,15
ANGELA,F,human,2007,Kings,45
ANGELA,F,human,2007,New York,17
ANGELA,F,human,2007,Queens,33
ANGELA,F,human,2008,Bronx,16
ANGELA,F,human,2008,Kings,25
ANGELA,F,human,2008,New York,13
ANGELA,F,human,2008,Queens,38
ANGELA,F,human,2009,Kings,27
ANGELA,F,human,2009,Queens,22
ANGELA,F,human,2010,Bronx,11
ANGELA,F,human,2010,Kings,27
ANGELA,F,human,2010,Queens,24
ANGELA,F,human,2011,Kings,25
ANGELA,F,human,2011,New York,10
ANGELA,F,human,2011,Queens,33
ANGELA,F,human,2012,Bronx,10
ANGELA,F,human,2012,Kings,25
ANGELA,F,human,2012,Queens,35
ANGELA,F,human,2013,Kings,40
ANGELA,F,human,2013,Queens,25
ANGELA,F,human,2014,Bronx,5
ANGELA,F,human,2014,Kings,38
ANGELA,F,human,2014,New York,12
ANGELA,F,human,2014,Queens,44
ANGELA,F,human,2014,Richmond,5
ANGELA,F,human,2015,Bronx,10
ANGELA,F,human,2015,Kings,31
ANGELA,F,human,2015,Queens,36
ANGELICA,F,human,2007,Bronx,10
ANGELICA,F,human,2007,Kings,23
ANGELICA,F,human,2007,Queens,19
ANGELICA,F,human,2008,Kings,12
ANGELICA,F,human,2008,Queens,20
ANGELICA,F,human,2009,Kings,13
ANGELICA,F,human,2009,Queens,17
ANGELICA,F,human,2010,Bronx,11
ANGELICA,F,human,2010,Kings,12
ANGELICA,F,human,2010,Queens,12
ANGELICA,F,human,2011,Bronx,17
ANGELICA,F,human,2011,Kings,15
ANGELICA,F,human,2011,Queens,19
ANGELICA,F,human,2013,Kings,12
ANGELICA,F,human,2014,Bronx,19
ANGELICA,F,human,2014,Kings,11
ANGELICA,F,human,2014,Queens,17
ANGELICA,F,human,2015,Kings,14
ANGELICA,F,human,2015,Queens,11
ANGELINA,F,human,2007,Bronx,46
ANGELINA,F,human,2007,Kings,71
ANGELINA,F,human,2007,New York,26
ANGELINA,F,human,2007,Queens,77
ANGELINA,F,human,2007,Richmond,27
ANGELINA,F,human,2008,Bronx,51
ANGELINA,F,human,2008,Kings,57
ANGELINA,F,human,2008,New York,25
ANGELINA,F,human,2008,Queens,72
ANGELINA,F,human,2008,Richmond,24
ANGELINA,F,human,2009,Bronx,43
ANGELINA,F,human,2009,Kings,48
ANGELINA,F,human,2009,New York,23
ANGELINA,F,human,2009,Queens,68
ANGELINA,F,human,2009,Richmond,22
ANGELINA,F,human,2010,Bronx,30
ANGELINA,F,human,2010,Kings,54
ANGELINA,F,human,2010,New York,18
ANGELINA,F,human,2010,Queens,82
ANGELINA,F,human,2010,Richmond,17
ANGELINA,F,human,2011,Bronx,33
ANGELINA,F,human,2011,Kings,41
ANGELINA,F,human,2011,New York,18
ANGELINA,F,human,2011,Queens,52
ANGELINA,F,human,2011,Richmond,22
ANGELINA,F,human,2012,Bronx,29
ANGELINA,F,human,2012,Kings,45
ANGELINA,F,human,2012,New York,10
ANGELINA,F,human,2012,Queens,51
ANGELINA,F,human,2012,Richmond,11
ANGELINA,F,human,2013,Bronx,21
ANGELINA,F,human,2013,Kings,39
ANGELINA,F,human,2013,Queens,55
ANGELINA,F,human,2014,Bronx,14
ANGELINA,F,human,2014,Kings,53
ANGELINA,F,human,2014,New York,15
ANGELINA,F,human,2014,Queens,37
ANGELINA,F,human,2014,Richmond,10
ANGELINA,F,human,2015,Bronx,10
ANGELINA,F,human,2015,Kings,39
ANGELINA,F,human,2015,New York,10
ANGELINA,F,human,2015,Queens,35
ANGELINE,F,human,2014,Bronx,7
ANGELINE,F,human,2014,Kings,5
ANGELIQUE,F,human,2007,Kings,10
ANGELIQUE,F,human,2008,Kings,10
ANGELIQUE,F,human,2011,Bronx,13
ANGELIQUE,F,human,2011,Queens,13
ANGELIQUE,F,human,2012,Bronx,10
ANGELIQUE,F,human,2012,Queens,11
ANGELIQUE,F,human,2014,Bronx,10
ANGELIQUE,F,human,2014,Kings,5
ANGELIQUE,F,human,2014,New York,6
ANGELO,M,human,2007,Bronx,10
ANGELO,M,human,2007,Kings,11
ANGELO,M,human,2007,Queens,16
ANGELO,M,human,2008,Kings,12
ANGELO,M,human,2008,Queens,18
ANGELO,M,human,2009,Queens,16
ANGELO,M,human,2010,Kings,11
ANGELO,M,human,2010,Queens,14
ANGELO,M,human,2011,Bronx,12
ANGELO,M,human,2011,Kings,12
ANGELO,M,human,2011,Queens,14
ANGELO,M,human,2012,Bronx,10
ANGELO,M,human,2012,Kings,10
ANGELO,M,human,2012,Queens,14
ANGELO,M,human,2013,Queens,18
ANGELO,M,human,2013,Richmond,10
ANGELO,M,human,2014,Kings,13
ANGELO,M,human,2014,Queens,10
ANGELO,M,human,2015,Kings,11
ANGELO,M,human,2015,Queens,14
ANGELO,M,human,2015,Richmond,10
ANGIE,F,human,2007,Kings,14
ANGIE,F,human,2007,Queens,15
ANGIE,F,human,2008,Kings,11
ANGIE,F,human,2008,Queens,14
ANGIE,F,human,2009,Kings,21
ANGIE,F,human,2009,Queens,19
ANGIE,F,human,2010,Kings,23
ANGIE,F,human,2010,Queens,14
ANGIE,F,human,2011,Queens,14
ANGIE,F,human,2012,Kings,11
ANGIE,F,human,2012,Queens,11
ANGIE,F,human,2013,Queens,15
ANGIE,F,human,2014,Bronx,5
ANGIE,F,human,2014,Kings,8
ANGIE,F,human,2014,Queens,14
ANGUS,M,human,2012,Kings,12
ANIKA,F,human,2008,Queens,11
ANIKA,F,human,2014,New York,5
ANIKA,F,human,2015,Kings,11
ANISA,F,human,2008,Queens,14
ANISA,F,human,2013,Kings,13
ANISA,F,human,2014,Kings,12
ANISA,F,human,2015,Kings,13
ANISJON,M,human,2014,Kings,5
ANITA,F,human,2007,Kings,11
ANIYA,F,human,2007,Bronx,14
ANIYA,F,human,2007,Kings,15
ANIYA,F,human,2008,Bronx,15
ANIYA,F,human,2008,Kings,13
ANIYA,F,human,2009,Bronx,10
ANIYA,F,human,2009,Kings,15
ANIYA,F,human,2010,Kings,12
ANIYA,F,human,2011,Kings,10
ANIYA,F,human,2014,Kings,9
ANIYA,F,human,2014,Queens,5
ANIYAH,F,human,2007,Bronx,18
ANIYAH,F,human,2007,Kings,18
ANIYAH,F,human,2007,New York,10
ANIYAH,F,human,2008,Bronx,18
ANIYAH,F,human,2008,Kings,25
