name,gender,species,breed,year,county
RIDDLE,F,dog,Treeing Walker Coonhound,2013,New York
RIDER,M,dog,Pomeranian,2008,New York
RIDGE,M,dog,"Coonhound, Blue Tick",2010,Bronx
RIDGE,M,dog,Yorkshire Terrier,2014,Kings
RIDLEY,F,dog,Labradoodle,2008,New York
RIDLEY,M,dog,Redbone Coonhound,2011,Bronx
RIELLY,M,dog,Morkie,2014,Kings
RIELY,M,dog,Australian Shepherd,2012,Kings
RIENA,F,dog,Labrador Retriever,2009,Queens
RIES,F,dog,Chihuahua,2013,New York
RIESE,F,dog,Unknown,2010,Queens
RIESLING,F,dog,"Schnauzer, Standard",2010,Queens
RIESLING,F,dog,"Schnauzer, Standard",2010,Queens
RIESLING,M,dog,Shiba Inu,2013,Kings
RIESLING,M,dog,Labrador Retriever,2013,Richmond
RIFFLE,M,dog,Shih Tzu,2012,Queens
RIFRAF,M,dog,Cane Corso,2007,Kings
RIGATONI,M,dog,"Poodle, Toy",2012,New York
RIGATONI`,M,dog,"Poodle, Miniature",2012,Queens
RIGBY,F,dog,Labrador Retriever,2010,New York
RIGBY,F,dog,Labradoodle,2012,New York
RIGBY,F,dog,Cavalier King Charles Spaniel,2013,New York
RIGBY,M,dog,Labrador Retriever Crossbreed,2010,Bronx
RIGBY,M,dog,Labrador Retriever Crossbreed,2010,Kings
RIGBY,M,dog,Cavalier King Charles Spaniel,2011,New York
RIGBY,M,dog,Maltese,2011,Richmond
RIGBY,M,dog,Australian Shepherd,2012,New York
RIGBY,M,dog,Dachshund Smooth Coat Miniature,2013,Kings
RIGBY,M,dog,Yorkshire Terrier,2013,Kings
RIGEL,F,dog,Unknown,2010,Kings
RIGGINS,F,dog,American Pit Bull Mix / Pit Bull Mix,2010,New York
RIGGINS,F,dog,Golden Retriever,2012,New York
RIGGINS,F,dog,Havanese,2013,Queens
RIGGINS,M,dog,"Bull Dog, English",2011,New York
RIGGINS,M,dog,Goldendoodle,2012,New York
RIGGINS,M,dog,Shih Tzu,2012,New York
RIGGS,F,dog,Labrador Retriever,2011,New York
RIGLEY,M,dog,Jack Russell Terrier,2012,New York
RIGSBY,M,dog,Unknown,2008,Kings
RIH,F,dog,Doberman Pinscher,2013,New York
RIHANNA,F,dog,Shih Tzu,2009,Bronx
RIHANNA,F,dog,Miniature Pinscher,2011,New York
RIKA,F,dog,Unknown,2011,New York
RIKA,F,dog,French Bulldog,2014,New York
RIKER,M,dog,Yorkshire Terrier,2012,Kings
RIKER,M,dog,Yorkshire Terrier,2012,New York
RIKI,M,dog,Shiba Inu,2011,Queens
RIKKI,F,dog,Golden Retriever,2013,New York
RIKKI,M,dog,Chihuahua,2010,New York
RIKKU,M,dog,German Shepherd Crossbreed,2011,New York
RIKKY,M,dog,Havanese,2009,Queens
RIKO,M,dog,American Foxhound,2012,Kings
RIKO,M,dog,Maltese Crossbreed,2014,Bronx
RIKONA,F,dog,German Shepherd Dog,2013,Kings
RILEY,F,dog,Beagle Crossbreed,2007,Kings
RILEY,F,dog,Labrador Retriever,2007,Kings
RILEY,F,dog,Labrador Retriever,2007,Kings
RILEY,F,dog,Jack Russell Terrier,2007,New York
RILEY,F,dog,Labrador Retriever,2007,New York
RILEY,F,dog,Unknown,2007,New York
RILEY,F,dog,Cocker Spaniel,2007,Queens
RILEY,F,dog,Cotton De Tulear,2007,Richmond
RILEY,F,dog,Labrador Retriever,2007,Richmond
RILEY,F,dog,Australian Shepherd,2008,Bronx
RILEY,F,dog,"Schnauzer, Giant",2008,Bronx
RILEY,F,dog,Labrador Retriever Crossbreed,2008,Kings
RILEY,F,dog,Doberman Pinscher,2008,New York
RILEY,F,dog,Havanese,2008,New York
RILEY,F,dog,Havanese,2008,New York
RILEY,F,dog,Labrador Retriever,2008,New York
RILEY,F,dog,Labrador Retriever,2008,New York
RILEY,F,dog,Labrador Retriever Crossbreed,2008,New York
RILEY,F,dog,Unknown,2008,New York
RILEY,F,dog,Beagle Crossbreed,2008,Richmond
RILEY,F,dog,Border Terrier,2009,Kings
RILEY,F,dog,Boston Terrier,2009,Kings
RILEY,F,dog,Yorkshire Terrier,2009,Kings
RILEY,F,dog,Yorkshire Terrier,2009,Kings
RILEY,F,dog,Labrador Retriever,2009,New York
RILEY,F,dog,Pomeranian,2009,New York
RILEY,F,dog,Shih Tzu,2009,New York
RILEY,F,dog,Unknown,2009,Queens
RILEY,F,dog,Labrador Retriever Crossbreed,2010,Kings
RILEY,F,dog,American Pit Bull Terrier/Pit Bull,2010,New York
RILEY,F,dog,Chihuahua,2010,New York
RILEY,F,dog,Labrador Retriever Crossbreed,2010,New York
RILEY,F,dog,Rhodesian Ridgeback,2010,New York
RILEY,F,dog,Unknown,2010,Queens
RILEY,F,dog,Golden Retriever,2010,Richmond
RILEY,F,dog,Unknown,2011,Bronx
RILEY,F,dog,Bernese Mountain Dog,2011,Kings
RILEY,F,dog,American Pit Bull Mix / Pit Bull Mix,2011,New York
RILEY,F,dog,American Pit Bull Mix / Pit Bull Mix,2011,New York
RILEY,F,dog,Bichon Frise,2011,New York
RILEY,F,dog,"Bull Dog, French",2011,New York
RILEY,F,dog,Havanese,2011,New York
RILEY,F,dog,German Shepherd Crossbreed,2011,Queens
RILEY,F,dog,German Shepherd Crossbreed,2011,Queens
RILEY,F,dog,Unknown,2011,Queens
RILEY,F,dog,American Pit Bull Terrier/Pit Bull,2011,Richmond
RILEY,F,dog,Australian Cattledog,2011,Richmond
RILEY,F,dog,Basenji,2012,Kings
RILEY,F,dog,Labrador Retriever,2012,Kings
RILEY,F,dog,Miniature Pinscher,2012,Kings
RILEY,F,dog,Smooth Fox Terrier,2012,Kings
RILEY,F,dog,American Pit Bull Mix / Pit Bull Mix,2012,New York
RILEY,F,dog,Golden Retriever,2012,New York
RILEY,F,dog,"Schnauzer, Miniature",2012,New York
RILEY,F,dog,Yorkshire Terrier,2012,New York
RILEY,F,dog,Australian Shepherd,2012,Queens
RILEY,F,dog,Cairn Terrier,2012,Queens
RILEY,F,dog,Cairn Terrier,2012,Queens
RILEY,F,dog,Unknown,2012,Queens
RILEY,F,dog,Yorkshire Terrier,2012,Queens
RILEY,F,dog,Maltese,2013,Kings
RILEY,F,dog,Shih Tzu,2013,Kings
RILEY,F,dog,Chihuahua,2013,New York
RILEY,F,dog,Collie,2013,New York
RILEY,F,dog,English Cocker Spaniel,2013,New York
RILEY,F,dog,Labrador Retriever,2013,New York
RILEY,F,dog,Maltese,2013,New York
RILEY,F,dog,Pug,2013,New York
RILEY,F,dog,Rat Terrier,2013,New York
RILEY,F,dog,American Pit Bull Terrier/Pit Bull,2013,Queens
RILEY,F,dog,Chihuahua,2013,Queens
RILEY,F,dog,Australian Cattledog,2013,Richmond
RILEY,F,dog,Boston Terrier,2013,Richmond
RILEY,F,dog,German Shepherd Dog,2013,Richmond
RILEY,F,dog,Australian Cattle Dog,2014,Bronx
RILEY,F,dog,Polish Hound,2014,Bronx
RILEY,F,dog,Boxer,2014,Kings
RILEY,F,dog,"Dachshund, Long Haired",2014,Kings
RILEY,F,dog,Goldendoodle,2014,Kings
RILEY,F,dog,Havanese,2014,Kings
RILEY,F,dog,Golden Retriever,2014,New York
RILEY,F,dog,Labrador Retriever,2014,New York
RILEY,F,dog,Labrador Retriever Crossbreed,2014,New York
RILEY,F,dog,Labrador Retriever Crossbreed,2014,New York
RILEY,F,dog,Shiba Inu,2014,New York
RILEY,F,dog,Terrier mix,2014,New York
RILEY,F,dog,Beagle,2014,Queens
RILEY,F,dog,Boxer,2014,Queens
RILEY,F,dog,Labrador Retriever Crossbreed,2014,Queens
RILEY,F,dog,Yorkshire Terrier,2014,Queens
RILEY,F,dog,Yorkshire Terrier Crossbreed,2014,Richmond
RILEY,M,dog,American Pit Bull Terrier/Pit Bull,2007,Kings
RILEY,M,dog,Cavalier King Charles Spaniel,2007,Kings
RILEY,M,dog,Whippet,2007,Kings
RILEY,M,dog,Bichon Frise,2007,New York
RILEY,M,dog,Unknown,2007,New York
RILEY,M,dog,Beagle Crossbreed,2007,Queens
RILEY,M,dog,Cavalier King Charles Spaniel,2007,Queens
RILEY,M,dog,German Shepherd Dog,2007,Queens
RILEY,M,dog,Golden Retriever,2007,Queens
RILEY,M,dog,Shetland Sheepdog,2007,Queens
RILEY,M,dog,Unknown,2007,Queens
RILEY,M,dog,Unknown,2007,Queens
RILEY,M,dog,Golden Retriever,2007,Richmond
RILEY,M,dog,Unknown,2007,Richmond
RILEY,M,dog,Unknown,2007,Richmond
RILEY,M,dog,"Poodle, Standard",2008,Bronx
RILEY,M,dog,Cairn Terrier,2008,Kings
RILEY,M,dog,Havanese,2008,Kings
RILEY,M,dog,Miniature Pinscher,2008,Kings
RILEY,M,dog,Unknown,2008,Kings
RILEY,M,dog,American Pit Bull Mix / Pit Bull Mix,2008,New York
RILEY,M,dog,Maltese,2008,New York
RILEY,M,dog,"Poodle, Standard",2008,New York
RILEY,M,dog,Unknown,2008,New York
RILEY,M,dog,Labrador Retriever,2008,Queens
RILEY,M,dog,Jack Russell Terrier,2008,Richmond
RILEY,M,dog,Papillon,2008,Richmond
RILEY,M,dog,Shih Tzu,2008,Richmond
RILEY,M,dog,Unknown,2009,Bronx
RILEY,M,dog,Unknown,2009,Bronx
RILEY,M,dog,Chihuahua,2009,Kings
RILEY,M,dog,Beagle Crossbreed,2009,New York
RILEY,M,dog,Cairn Terrier,2009,New York
RILEY,M,dog,"Dachshund, Long Haired",2009,New York
RILEY,M,dog,"Dachshund, Long Haired",2009,New York
RILEY,M,dog,Golden Retriever,2009,New York
RILEY,M,dog,Golden Retriever,2009,New York
RILEY,M,dog,Labrador Retriever,2009,New York
RILEY,M,dog,Maltese,2009,New York
RILEY,M,dog,"Schnauzer, Miniature",2009,New York
RILEY,M,dog,"Schnauzer, Standard",2009,New York
RILEY,M,dog,"Schnauzer, Standard",2009,New York
RILEY,M,dog,"Schnauzer, Standard",2009,New York
RILEY,M,dog,Shih Tzu,2009,New York
RILEY,M,dog,Unknown,2009,New York
RILEY,M,dog,Unknown,2009,New York
RILEY,M,dog,Labrador Retriever Crossbreed,2009,Queens
RILEY,M,dog,Labrador Retriever Crossbreed,2009,Queens
RILEY,M,dog,Unknown,2009,Queens
RILEY,M,dog,Unknown,2009,Queens
RILEY,M,dog,Unknown,2009,Queens
RILEY,M,dog,Yorkshire Terrier,2009,Queens
RILEY,M,dog,Yorkshire Terrier,2009,Queens
RILEY,M,dog,Unknown,2009,Richmond
RILEY,M,dog,Brussels Griffon,2010,Bronx
RILEY,M,dog,Boston Terrier,2010,Kings
RILEY,M,dog,Cairn Terrier,2010,Kings
RILEY,M,dog,Havanese,2010,Kings
RILEY,M,dog,Cavalier King Charles Spaniel,2010,New York
RILEY,M,dog,Cavalier King Charles Spaniel,2010,New York
RILEY,M,dog,German Shepherd Crossbreed,2010,New York
RILEY,M,dog,Golden Retriever,2010,New York
RILEY,M,dog,Golden Retriever,2010,New York
RILEY,M,dog,Golden Retriever,2010,New York
RILEY,M,dog,Havanese,2010,New York
RILEY,M,dog,"Poodle, Miniature",2010,New York
RILEY,M,dog,"Poodle, Miniature",2010,New York
RILEY,M,dog,West High White Terrier,2010,New York
RILEY,M,dog,"Schnauzer, Standard",2010,Queens
RILEY,M,dog,Unknown,2010,Queens
RILEY,M,dog,Chihuahua Crossbreed,2010,Richmond
RILEY,M,dog,Australian Shepherd,2011,Kings
RILEY,M,dog,Boxer,2011,Kings
RILEY,M,dog,Brittany Spaniel,2011,Kings
RILEY,M,dog,Cavalier King Charles Spaniel,2011,Kings
RILEY,M,dog,Jack Russell Terrier,2011,Kings
RILEY,M,dog,"Poodle, Toy",2011,Kings
RILEY,M,dog,American Eskimo dog,2011,New York
RILEY,M,dog,Australian Cattledog,2011,New York
RILEY,M,dog,Australian Cattledog,2011,New York
RILEY,M,dog,Beagle Crossbreed,2011,New York
RILEY,M,dog,Labrador Retriever,2011,New York
RILEY,M,dog,Wheaton Terrier,2011,New York
RILEY,M,dog,Wheaton Terrier,2011,New York
RILEY,M,dog,Yorkshire Terrier,2011,New York
RILEY,M,dog,Brittany Spaniel,2011,Queens
RILEY,M,dog,Chihuahua Crossbreed,2011,Queens
RILEY,M,dog,"Collie, Border",2011,Richmond
RILEY,M,dog,Unknown,2011,Richmond
RILEY,M,dog,Unknown,2011,Richmond
RILEY,M,dog,American Pit Bull Terrier/Pit Bull,2012,Kings
RILEY,M,dog,Havanese,2012,Kings
RILEY,M,dog,Havanese,2012,Kings
RILEY,M,dog,Unknown,2012,Kings
RILEY,M,dog,Unknown,2012,Kings
RILEY,M,dog,Unknown,2012,Kings
RILEY,M,dog,"Poodle, Standard",2012,New York
RILEY,M,dog,Puggle,2012,New York
RILEY,M,dog,Unknown,2012,New York
RILEY,M,dog,Unknown,2012,New York
RILEY,M,dog,Unknown,2012,New York
RILEY,M,dog,Yorkshire Terrier,2012,New York
RILEY,M,dog,German Shepherd Dog,2012,Queens
RILEY,M,dog,Golden Retriever,2012,Queens
RILEY,M,dog,Labrador Retriever,2012,Queens
RILEY,M,dog,Labrador Retriever,2012,Queens
RILEY,M,dog,Labrador Retriever Crossbreed,2012,Richmond
RILEY,M,dog,Yorkshire Terrier,2012,Richmond
RILEY,M,dog,American Pit Bull Mix / Pit Bull Mix,2013,Bronx
RILEY,M,dog,American Pit Bull Terrier/Pit Bull,2013,Bronx
RILEY,M,dog,Australian Shepherd,2013,Bronx
RILEY,M,dog,Shih Tzu,2013,Bronx
RILEY,M,dog,Shih Tzu,2013,Bronx
RILEY,M,dog,Unknown,2013,Bronx
RILEY,M,dog,Yorkshire Terrier,2013,Bronx
RILEY,M,dog,Beagle,2013,Kings
RILEY,M,dog,Yorkshire Terrier,2013,Kings
RILEY,M,dog,Bluetick Coonhound,2013,New York
RILEY,M,dog,Boston Terrier,2013,New York
RILEY,M,dog,Chihuahua,2013,New York
RILEY,M,dog,Labradoodle,2013,New York
RILEY,M,dog,Labrador Retriever,2013,New York
RILEY,M,dog,"Poodle, Miniature",2013,New York
RILEY,M,dog,Great Dane,2013,Queens
RILEY,M,dog,Shiba Inu,2013,Queens
RILEY,M,dog,Shiba Inu,2013,Queens
RILEY,M,dog,Yorkshire Terrier,2013,Queens
RILEY,M,dog,Yorkshire Terrier,2013,Queens
RILEY,M,dog,Maltese,2014,Bronx
RILEY,M,dog,Shiba Inu,2014,Bronx
RILEY,M,dog,Beagle Crossbreed,2014,Kings
RILEY,M,dog,Dachshund Crossbreed,2014,Kings
RILEY,M,dog,Miniature Schnauzer,2014,Kings
RILEY,M,dog,Beagle,2014,New York
RILEY,M,dog,Cavalier King Charles Spaniel,2014,New York
RILEY,M,dog,Dachshund Smooth Coat,2014,New York
RILEY,M,dog,Golden Retriever,2014,New York
RILEY,M,dog,Havanese,2014,New York
RILEY,M,dog,Maltese,2014,New York
RILEY,M,dog,Yorkshire Terrier,2014,New York
RILU,M,dog,Pomeranian,2013,Kings
RIN,M,dog,"Poodle, Standard",2008,Kings
RIN,M,dog,Yorkshire Terrier,2012,Bronx
RIN,M,dog,American Staffordshire Terrier,2013,Bronx
RINA,F,dog,Shih Tzu Crossbreed,2014,Queens
RING,F,dog,Labrador Retriever Crossbreed,2013,Kings
RINGO,M,dog,Cavalier King Charles Spaniel,2007,Kings
RINGO,M,dog,Unknown,2007,Kings
RINGO,M,dog,Yorkshire Terrier,2007,Richmond
RINGO,M,dog,Rhodesian Ridgeback,2008,New York
RINGO,M,dog,Beagle,2008,Richmond
RINGO,M,dog,Cocker Spaniel,2009,Kings
RINGO,M,dog,Maltese,2009,New York
RINGO,M,dog,Basenji,2010,Bronx
RINGO,M,dog,"Schnauzer, Miniature",2010,Bronx
RINGO,M,dog,Beagle,2010,Kings
RINGO,M,dog,Collie,2010,Kings
RINGO,M,dog,Labrador Retriever Crossbreed,2010,Kings
RINGO,M,dog,Labrador Retriever Crossbreed,2010,Kings
RINGO,M,dog,Labrador Retriever Crossbreed,2010,New York
RINGO,M,dog,Yorkshire Terrier,2010,New York
RINGO,M,dog,Beagle,2010,Queens
RINGO,M,dog,Chihuahua,2011,Kings
RINGO,M,dog,Chihuahua,2011,New York
RINGO,M,dog,Unknown,2012,New York
RINGO,M,dog,Chihuahua,2012,Queens
RINGO,M,dog,Cavalier King Charles Spaniel,2014,Kings
RINGO,M,dog,Labrador Retriever Crossbreed,2014,Kings
RINGO,M,dog,Whippet,2014,Kings
RINI,F,dog,German Shepherd Dog,2008,Kings
RINKLES,M,dog,American Pit Bull Terrier/Pit Bull,2014,New York
RINKU,M,dog,Unknown,2011,Queens
RINTAROU,M,dog,Unknown,2010,New York
RIO,F,dog,Unknown,2007,Richmond
RIO,F,dog,German Shepherd Dog,2008,Kings
RIO,F,dog,Unknown,2008,New York
RIO,F,dog,"Collie, Border",2010,Kings
RIO,F,dog,Chihuahua,2014,New York
RIO,M,dog,American Pit Bull Terrier/Pit Bull,2008,Kings
RIO,M,dog,"Bull Dog, French",2009,Kings
RIO,M,dog,"Bull Dog, French",2009,Kings
RIO,M,dog,Shih Tzu,2010,Bronx
RIO,M,dog,Labrador Retriever Crossbreed,2011,Kings
RIO,M,dog,Lhasa Apso,2011,Queens
RIO,M,dog,Yorkshire Terrier,2012,Richmond
RIO,M,dog,"Dachshund, Long Haired Miniature",2013,New York
RIO,M,dog,Labrador Retriever Crossbreed,2014,Kings
RIO,M,dog,Rat Terrier,2014,Kings
RIOT,M,dog,Unknown,2011,New York
RIOT,M,dog,Beagle Crossbreed,2014,Queens
RIP,M,dog,Cavalier King Charles Spaniel,2008,Kings
RIPLEY,F,dog,American Staffordshire Terrier,2007,Richmond
RIPLEY,F,dog,German Shepherd Dog,2007,Richmond
RIPLEY,F,dog,Unknown,2008,Kings
RIPLEY,F,dog,Bloodhound,2009,Kings
RIPLEY,F,dog,American Pit Bull Mix / Pit Bull Mix,2009,New York
RIPLEY,F,dog,"Poodle, Toy",2009,New York
RIPLEY,F,dog,Rat Terrier,2009,New York
RIPLEY,F,dog,Chihuahua,2010,Kings
RIPLEY,F,dog,Boxer,2010,New York
RIPLEY,F,dog,Boxer,2010,Richmond
RIPLEY,F,dog,Bluetick Coonhound,2012,Kings
RIPLEY,F,dog,Beagle Crossbreed,2012,New York
RIPLEY,F,dog,Unknown,2012,New York
RIPLEY,F,dog,Labrador Retriever Crossbreed,2013,Kings
RIPLEY,F,dog,Papillon,2013,Queens
RIPLEY,F,dog,Papillon,2013,Queens
RIPLEY,F,dog,Border Collie,2014,New York
RIPLEY,F,dog,Chihuahua,2014,New York
RIPLEY,F,dog,American Pit Bull Mix / Pit Bull Mix,2014,Queens
RIPLEY,F,dog,Dachshund,2014,Queens
RIPLEY,M,dog,Shih Tzu,2007,Queens
RIPLEY,M,dog,"Schnauzer, Standard",2007,Richmond
RIPLEY,M,dog,Doberman Pinscher,2008,Queens
RIPLEY,M,dog,Chihuahua,2010,New York
RIPLEY,M,dog,Jack Russell Terrier,2010,New York
RIPLEY,M,dog,Unknown,2010,New York
RIPLEY,M,dog,Australian Shepherd,2010,Queens
RIPLEY,M,dog,"Poodle, Miniature",2012,New York
RIPLEY,M,dog,Labrador Retriever Crossbreed,2014,Kings
RIPLEY,M,dog,Shih Tzu Crossbreed,2014,New York
RIPLEY,M,dog,Siberian Husky,2014,Queens
RIPPLE,F,dog,"Dachshund, Long Haired Miniature",2009,Kings
RIRO,M,dog,Pug,2012,New York
RIRO,M,dog,Pug,2012,New York
RISA,F,dog,Golden Retriever,2009,Kings
RISER,M,dog,Beagle,2013,Kings
RITA,F,dog,Shih Tzu Crossbreed,2007,Bronx
RITA,F,dog,American Pit Bull Terrier/Pit Bull,2008,Kings
RITA,F,dog,Labrador Retriever,2008,Kings
RITA,F,dog,Shetland Sheepdog,2009,New York
RITA,F,dog,Australian Shepherd,2010,New York
RITA,F,dog,American Pit Bull Mix / Pit Bull Mix,2010,Richmond
RITA,F,dog,Papillon,2011,Kings
RITA,F,dog,Great Dane,2012,Queens
RITA,F,dog,Collie,2013,Bronx
RITA,F,dog,"Bull Dog, French",2013,New York
RITA,F,dog,Chihuahua Crossbreed,2013,New York
RITSOS,M,dog,Unknown,2011,Kings
RIVER,F,dog,Labrador Retriever Crossbreed,2007,Kings
RIVER,F,dog,German Shepherd Dog,2010,New York
RIVER,F,dog,Labrador Retriever Crossbreed,2012,Bronx
RIVER,F,dog,Australian Shepherd,2012,New York
RIVER,F,dog,Shih Tzu,2012,Queens
RIVER,F,dog,Boxer,2012,Richmond
RIVER,F,dog,Boxer,2012,Richmond
RIVER,F,dog,American Pit Bull Mix / Pit Bull Mix,2013,Kings
RIVER,F,dog,Boston Terrier,2013,Queens
RIVER,M,dog,Collie Crossbreed,2009,Kings
RIVER,M,dog,Australian Shepherd,2011,New York
RIVER,M,dog,Siberian Husky,2012,Kings
RIVER,M,dog,Siberian Husky,2012,Kings
RIVER,M,dog,Cavalier King Charles Spaniel,2013,New York
RIVER,M,dog,Wheaton Terrier,2013,New York
RIVER,M,dog,Golden Retriever,2014,New York
RIVER,M,dog,Yorkshire Terrier,2014,New York
RIVER,M,dog,Pug,2014,Queens
RIVERA,F,dog,German Shorthaired Pointer,2010,Kings
RIVERS,M,dog,Unknown,2011,Bronx
RIVI,F,dog,Labrador Retriever Crossbreed,2014,Kings
RIVINGTON,F,dog,French Bulldog,2014,Kings
RIVKA,F,dog,Shiba Inu,2013,New York
RIVVY,F,dog,Pomeranian,2009,New York
RIZA,F,dog,Polish Lowland Sheepdog,2012,Kings
RIZA,F,dog,Shiba Inu,2013,New York
RIZZO,F,dog,Havanese,2009,New York
RIZZO,F,dog,Chihuahua,2010,Kings
RIZZO,F,dog,American Pit Bull Mix / Pit Bull Mix,2011,New York
RIZZO,F,dog,Boston Terrier,2012,Kings
RIZZO,F,dog,Shih Tzu Crossbreed,2013,New York
RIZZO,M,dog,American Staffordshire Terrier,2010,Kings
RIZZO,M,dog,Unknown,2012,New York
RIZZO,M,dog,Unknown,2012,Queens
RJ,M,dog,Havanese,2008,Richmond
RJ,M,dog,Shih Tzu,2009,New York
RJ,M,dog,Shih Tzu,2009,New York
RJ,M,dog,Yorkshire Terrier,2009,New York
RJ,M,dog,"Welsh Corgi, Pembroke",2011,New York
RO,F,dog,Labrador Retriever Crossbreed,2008,Kings
RO-RO,F,dog,"Schnauzer, Miniature",2012,Kings
ROAD,M,dog,Unknown,2012,Queens
ROADIE,M,dog,Havanese,2010,New York
ROADRUNNER,M,dog,Jack Russell Terrier,2011,New York
ROADY,M,dog,Maltese,2012,Queens
ROAN,M,dog,Welsh Springer Spaniel,2012,New York
ROB,M,dog,Shih Tzu,2012,Kings
ROB,M,dog,Labrador Retriever Crossbreed,2014,Kings
ROB,M,dog,Yorkshire Terrier,2014,New York
ROBBIE,F,dog,Chihuahua,2008,Kings
ROBBIE,M,dog,"Poodle, Miniature",2008,Kings
ROBBIE,M,dog,Unknown,2010,Kings
ROBBIE,M,dog,Unknown,2010,Kings
ROBBIE,M,dog,Chihuahua Crossbreed,2010,New York
ROBBIE,M,dog,Beagle Crossbreed,2012,New York
ROBBIE,M,dog,Unknown,2013,Queens
ROBBIE,M,dog,German Shepherd Dog,2014,Kings
ROBBIN,M,dog,Chihuahua,2011,Queens
ROBERT,M,dog,Miniature Pinscher,2009,Kings
ROBERT,M,dog,Collie,2013,New York
ROBERTA,F,dog,Unknown,2008,Queens
ROBERTA,F,dog,Rhodesian Ridgeback,2011,New York
ROBERTA,F,dog,Jack Russell Terrier,2012,New York
ROBERTA,F,dog,Chihuahua,2012,Queens
ROBI,M,dog,Tibetan Terrier,2012,New York
ROBIN,F,dog,German Shepherd Dog,2009,New York
ROBIN,F,dog,German Shepherd Crossbreed,2012,Bronx
ROBIN,F,dog,German Shepherd Crossbreed,2012,Bronx
ROBIN,F,dog,Yorkshire Terrier,2012,New York
ROBIN,F,dog,Unknown,2013,Kings
ROBIN,F,dog,Cavalier King Charles Spaniel,2013,New York
ROBIN,F,dog,Siberian Husky,2013,Queens
ROBIN,F,dog,Beagle,2014,Kings
ROBIN,M,dog,Beagle Crossbreed,2009,Queens
ROBIN,M,dog,Brussels Griffon,2011,Kings
ROBIN,M,dog,Papillon,2012,New York
ROBINS,M,dog,American Pit Bull Mix / Pit Bull Mix,2012,Kings
ROBOT,F,dog,Chihuahua,2009,New York
ROBOT,M,dog,Pomeranian,2010,Kings
ROBOT,M,dog,Chihuahua,2011,New York
ROBOT,M,dog,Staffordshire Bull Terrier,2012,Kings
ROBY,M,dog,Yorkshire Terrier,2008,New York
ROBY,M,dog,"Poodle, Standard",2011,Queens
ROBYN,F,dog,Poodle,2010,Queens
ROBYN,F,dog,Cavalier King Charles Spaniel,2013,Queens
ROBYN,M,dog,Beagle,2009,New York
ROBYN,M,dog,Chihuahua,2012,Queens
ROC,M,dog,Shih Tzu,2008,Queens
ROC,M,dog,Pug,2012,Bronx
ROC,M,dog,American Pit Bull Terrier/Pit Bull,2014,Queens
ROCCA,F,dog,American Pit Bull Terrier/Pit Bull,2008,Queens
ROCCO,F,dog,Unknown,2010,New York
ROCCO,M,dog,German Shepherd Dog,2007,Bronx
ROCCO,M,dog,Yorkshire Terrier,2007,Bronx
ROCCO,M,dog,"Bull Dog, English",2007,Kings
ROCCO,M,dog,Puggle,2007,Kings
ROCCO,M,dog,Boxer,2007,New York
ROCCO,M,dog,Brussels Griffon,2007,New York
ROCCO,M,dog,Brussels Griffon,2007,New York
ROCCO,M,dog,Bulldog,2007,New York
ROCCO,M,dog,Shiba Inu,2007,New York
ROCCO,M,dog,Unknown,2007,New York
ROCCO,M,dog,Unknown,2007,New York
ROCCO,M,dog,Yorkshire Terrier,2007,New York
ROCCO,M,dog,American Pit Bull Terrier/Pit Bull,2007,Queens
ROCCO,M,dog,American Pit Bull Terrier/Pit Bull,2007,Queens
ROCCO,M,dog,"Dachshund, Long Haired Miniature",2007,Queens
ROCCO,M,dog,Pug,2007,Queens
ROCCO,M,dog,Shih Tzu,2007,Queens
ROCCO,M,dog,Unknown,2007,Queens
ROCCO,M,dog,Yorkshire Terrier,2007,Queens
ROCCO,M,dog,American Pit Bull Terrier/Pit Bull,2007,Richmond
ROCCO,M,dog,Boxer,2007,Richmond
ROCCO,M,dog,Cocker Spaniel,2007,Richmond
ROCCO,M,dog,Puggle,2007,Richmond
ROCCO,M,dog,"Schnauzer, Miniature",2007,Richmond
ROCCO,M,dog,Unknown,2007,Richmond
ROCCO,M,dog,American Pit Bull Terrier/Pit Bull,2008,Bronx
ROCCO,M,dog,Boston Terrier,2008,Bronx
ROCCO,M,dog,Boston Terrier,2008,Bronx
ROCCO,M,dog,Bull Terrier,2008,Bronx
ROCCO,M,dog,Boxer,2008,Kings
ROCCO,M,dog,Puggle,2008,Kings
ROCCO,M,dog,"Shar-Pei, Chinese",2008,Kings
ROCCO,M,dog,"Shar-Pei, Chinese",2008,Kings
ROCCO,M,dog,Terrier Crossbreed,2008,Kings
ROCCO,M,dog,Boxer,2008,New York
ROCCO,M,dog,"Bull Dog, French",2008,New York
ROCCO,M,dog,Cavalier King Charles Spaniel,2008,New York
ROCCO,M,dog,Unknown,2008,New York
ROCCO,M,dog,Unknown,2008,New York
ROCCO,M,dog,Yorkshire Terrier,2008,New York
ROCCO,M,dog,Boston Terrier,2008,Queens
ROCCO,M,dog,Maltese,2008,Queens
ROCCO,M,dog,Yorkshire Terrier,2008,Queens
ROCCO,M,dog,Yorkshire Terrier Crossbreed,2008,Queens
ROCCO,M,dog,Boxer,2008,Richmond
ROCCO,M,dog,Pekingese,2008,Richmond
ROCCO,M,dog,"Poodle, Standard",2008,Richmond
ROCCO,M,dog,Puggle,2008,Richmond
ROCCO,M,dog,Shih Tzu,2008,Richmond
