name,gender,species,breed,year,county
HUNTER,M,dog,Beagle,2013,Bronx
HUNTER,M,dog,Belgian Malinois,2013,Bronx
HUNTER,M,dog,Cocker Spaniel,2013,Bronx
HUNTER,M,dog,Havanese,2013,Bronx
HUNTER,M,dog,Siberian Husky,2013,Bronx
HUNTER,M,dog,Siberian Husky,2013,Bronx
HUNTER,M,dog,Staffordshire Bull Terrier,2013,Bronx
HUNTER,M,dog,Wheaton Terrier,2013,Bronx
HUNTER,M,dog,Border Terrier,2013,Kings
HUNTER,M,dog,Brittany,2013,Kings
HUNTER,M,dog,"Bull Dog, French",2013,Kings
HUNTER,M,dog,Lhasa Apso,2013,Kings
HUNTER,M,dog,Labrador Retriever Crossbreed,2013,New York
HUNTER,M,dog,Pointer,2013,New York
HUNTER,M,dog,Siberian Husky,2013,New York
HUNTER,M,dog,Unknown,2013,New York
HUNTER,M,dog,American Pit Bull Terrier/Pit Bull,2013,Queens
HUNTER,M,dog,American Pit Bull Terrier/Pit Bull,2013,Queens
HUNTER,M,dog,Shiba Inu,2013,Queens
HUNTER,M,dog,Unknown,2013,Queens
HUNTER,M,dog,Labradoodle,2014,New York
HUNTER,M,dog,Unknown,2014,New York
HUNTER,M,dog,"Welsh Corgi, Cardigan",2014,New York
HUNTER,M,dog,Akita,2014,Queens
HUNTER,M,dog,Akita,2014,Queens
HUNTER,M,dog,Shih Tzu,2014,Richmond
HUNTLEY,M,dog,Jack Russell Terrier,2009,Queens
HUNTYR,F,dog,Poodle Crossbreed,2012,Kings
HURLEY,F,dog,Unknown,2007,New York
HURLEY,F,dog,Australian Shepherd,2012,New York
HURLEY,M,dog,Pekingese,2007,New York
HURLEY,M,dog,German Shepherd Crossbreed,2008,New York
HURLEY,M,dog,Unknown,2009,New York
HURLEY,M,dog,Chihuahua,2012,Kings
HURON,M,dog,Unknown,2011,Kings
HURRACAN,M,dog,Bichon Frise,2011,New York
HURRICANE,M,dog,"Schnauzer, Miniature",2010,Kings
HUSKY,M,dog,Poodle,2012,Queens
HUSKY,M,dog,Siberian Husky,2014,Queens
HUSOS,M,dog,"Bull Dog, English",2012,Kings
HUSTLE,M,dog,American Pit Bull Terrier/Pit Bull,2008,Queens
HUSTLE,M,dog,St. Bernard,2011,Kings
HUSTLE,M,dog,American Pit Bull Mix / Pit Bull Mix,2013,Queens
HUTCH,M,dog,Unknown,2007,New York
HUTCH,M,dog,Unknown,2009,New York
HUTCH,M,dog,Unknown,2012,Queens
HUTCH,M,dog,Unknown,2012,Queens
HUTCH,M,dog,Labrador Retriever,2013,Kings
HUTCH,M,dog,Labrador Retriever,2014,Bronx
HUTCHINSON,M,dog,Unknown,2008,Kings
HUTTS,M,dog,Pomeranian,2012,Kings
HUW,M,dog,Chihuahua,2008,Queens
HUX,M,dog,Jack Russell Terrier,2010,New York
HUXLEY,F,dog,Weimaraner,2010,Kings
HUXLEY,M,dog,Labrador Retriever,2008,New York
HUXLEY,M,dog,Labrador Retriever,2010,New York
HUXLEY,M,dog,Chow Chow,2011,Kings
HUXLEY,M,dog,"Bull Dog, English",2013,Bronx
HUXLEY,M,dog,Soft Coated Wheaten Terrier,2014,New York
HUXLEY,M,dog,Yorkshire Terrier,2014,New York
HYBRID,M,dog,American Pit Bull Terrier/Pit Bull,2012,Queens
HYDE,M,dog,Yorkshire Terrier,2008,New York
HYDEE,F,dog,Rottweiler,2008,Kings
HYDRO,M,dog,Chihuahua,2007,New York
HYENA,M,dog,Chihuahua,2012,New York
HYLO,M,dog,Puggle,2010,Queens
HYNSEY,F,dog,Unknown,2009,Queens
HYPE,M,dog,American Pit Bull Terrier/Pit Bull,2011,Queens
HYPE,M,dog,"Poodle, Toy",2011,Queens
HYPER,M,dog,Chihuahua,2012,Bronx
HYPHEN,M,dog,Shih Tzu,2007,New York
HYRO,M,dog,Golden Retriever,2013,Queens
HYRO,M,dog,Golden Retriever,2013,Queens
HYUNDAI,F,dog,Chihuahua,2012,New York
IAGO,M,dog,"Collie, Smooth Coat",2013,New York
IAN,M,dog,Yorkshire Terrier,2012,Queens
IBELLA,F,dog,Yorkshire Terrier,2009,Queens
ICE,F,dog,German Shepherd Dog,2009,Richmond
ICE,F,dog,American Pit Bull Mix / Pit Bull Mix,2012,Bronx
ICE,F,dog,American Pit Bull Terrier/Pit Bull,2013,Bronx
ICE,F,dog,American Staffordshire Terrier,2013,Bronx
ICE,M,dog,Goldendoodle,2008,New York
ICE,M,dog,Unknown,2008,Richmond
ICE,M,dog,Unknown,2010,Bronx
ICE,M,dog,Siberian Husky,2010,Queens
ICE,M,dog,"Bull Dog, French",2011,New York
ICE,M,dog,Siberian Husky,2012,Bronx
ICE,M,dog,American Pit Bull Terrier/Pit Bull,2012,Queens
ICE,M,dog,Cocker Spaniel,2013,New York
ICE,M,dog,American Staffordshire Terrier,2014,Kings
ICEBOY,M,dog,American Pit Bull Terrier/Pit Bull,2008,Kings
ICEMAN,M,dog,Maltese,2010,Bronx
ICEMAN,M,dog,Siberian Husky,2012,New York
ICESIS,F,dog,Unknown,2011,Bronx
ICEY,F,dog,American Pit Bull Terrier/Pit Bull,2010,Bronx
ICEY,M,dog,American Pit Bull Terrier/Pit Bull,2011,Bronx
ICHABOD,M,dog,Yorkshire Terrier,2013,Richmond
ICHIGO,M,dog,Yorkshire Terrier,2012,Bronx
ICON,F,dog,Labrador Retriever Crossbreed,2011,New York
IDA,F,dog,Unknown,2009,Richmond
IDA,F,dog,Border Collie,2013,New York
IDA,F,dog,Whippet,2014,New York
IDGIE,F,dog,"Welsh Corgi, Pembroke",2012,Kings
IDGIE,F,dog,American Pit Bull Terrier/Pit Bull,2013,New York
IDIK,M,dog,German Shepherd Dog,2013,Richmond
IDLI,F,dog,Unknown,2012,Kings
IGBY,M,dog,Shih Tzu,2007,New York
IGBY,M,dog,English Cocker Spaniel,2011,Kings
IGBY,M,dog,English Cocker Spaniel,2011,Kings
IGBY,M,dog,French Bulldog,2013,Kings
IGGI,F,dog,Havanese,2012,New York
IGGI,F,dog,Labrador Retriever,2013,New York
IGGI,F,dog,Labrador Retriever,2013,New York
IGGIE,M,dog,Shih Tzu,2009,Bronx
IGGY,F,dog,German Shepherd Crossbreed,2011,Queens
IGGY,M,dog,Maltese Crossbreed,2007,Kings
IGGY,M,dog,Golden Retriever,2007,New York
IGGY,M,dog,Labrador Retriever,2007,Queens
IGGY,M,dog,Beagle Crossbreed,2009,Bronx
IGGY,M,dog,Shih Tzu,2009,Kings
IGGY,M,dog,Shih Tzu,2009,Kings
IGGY,M,dog,Labrador Retriever Crossbreed,2009,Queens
IGGY,M,dog,West High White Terrier,2010,Bronx
IGGY,M,dog,"Schnauzer, Miniature",2010,Queens
IGGY,M,dog,Chihuahua,2011,Kings
IGGY,M,dog,Labrador Retriever,2011,Kings
IGGY,M,dog,Unknown,2011,Kings
IGGY,M,dog,German Shorthaired Pointer,2012,New York
IGGY,M,dog,"Schnauzer, Miniature",2012,New York
IGGY,M,dog,Pug,2013,Kings
IGGY,M,dog,American Pit Bull Mix / Pit Bull Mix,2013,New York
IGGY,M,dog,French Bulldog,2013,New York
IGGY,M,dog,Shih Tzu,2013,New York
IGLOO,F,dog,Old English Sheepdog,2011,New York
IGNACIO,M,dog,Havanese,2013,New York
IGNATIUS,M,dog,Pug,2014,Kings
IGOR,M,dog,Unknown,2010,New York
IGOR,M,dog,"Coonhound, Black and Tan",2013,Kings
IGUAZU,M,dog,English Cocker Spaniel,2010,New York
IKA,F,dog,Unknown,2013,Kings
IKA,F,dog,Labrador Retriever Crossbreed,2013,New York
IKCHEL,F,dog,Chihuahua,2008,New York
IKCHEL,F,dog,Chihuahua,2008,New York
IKE,M,dog,Jack Russell Terrier,2008,Kings
IKE,M,dog,"Schnauzer, Miniature",2008,New York
IKE,M,dog,American Pit Bull Mix / Pit Bull Mix,2009,New York
IKE,M,dog,"Bull Dog, French",2010,New York
IKE,M,dog,Shih Tzu,2011,Bronx
IKE,M,dog,Unknown,2011,Queens
IKE,M,dog,American Pit Bull Mix / Pit Bull Mix,2012,Richmond
IKE,M,dog,Cocker Spaniel,2013,New York
IKE,M,dog,Labrador Retriever Crossbreed,2013,New York
IKER,M,dog,Unknown,2010,Queens
IKER,M,dog,"Schnauzer, Miniature",2012,New York
IKEY,M,dog,"Schnauzer, Miniature",2007,New York
ILSA,F,dog,Miniature Pinscher,2011,New York
ILSA,F,dog,Miniature Pinscher,2011,New York
IMA,F,dog,Boston Terrier,2008,Kings
IMAN,F,dog,Brussels Griffon,2011,Kings
IMANI,F,dog,Boston Terrier,2010,Bronx
IMELDA-MARCOS,F,dog,Beagle,2014,Kings
IMLI,F,dog,Havanese,2014,New York
IMMANUEL,M,dog,Rottweiler,2008,Queens
IMOEN,F,dog,German Shepherd Crossbreed,2012,Queens
IMOGEN,F,dog,Labradoodle,2012,New York
IMOGEN,F,dog,Labradoodle,2012,New York
IMPREZO,F,dog,Cane Corso,2011,New York
INCA,F,dog,"Schnauzer, Giant",2013,New York
INDI,F,dog,Siberian Husky,2013,Queens
INDI,M,dog,Barbet,2013,New York
INDIA,F,dog,Unknown,2007,New York
INDIA,F,dog,Unknown,2007,New York
INDIA,F,dog,Miniature Pinscher,2008,New York
INDIA,F,dog,"Poodle, Standard",2009,Kings
INDIA,F,dog,Labradoodle,2010,Kings
INDIA,F,dog,Basenji,2010,New York
INDIA,F,dog,German Shepherd Crossbreed,2010,New York
INDIA,F,dog,American Pit Bull Mix / Pit Bull Mix,2010,Richmond
INDIA,F,dog,Chihuahua,2012,Queens
INDIA,F,dog,Unknown,2014,Kings
INDIAN,M,dog,Unknown,2010,New York
INDIANA,F,dog,American Pit Bull Terrier/Pit Bull,2013,Queens
INDIANA,M,dog,Pekingese,2007,Kings
INDIANA,M,dog,Yorkshire Terrier,2007,Kings
INDIANA,M,dog,Rat Terrier,2009,New York
INDIANA,M,dog,"Bull Dog, French",2010,New York
INDIANA,M,dog,Cavalier King Charles Spaniel,2010,New York
INDIANA,M,dog,Cavalier King Charles Spaniel,2010,New York
INDIANA,M,dog,Cavalier King Charles Spaniel,2010,New York
INDIANA,M,dog,"Coonhound, Treeing Walker",2010,New York
INDIANA,M,dog,Maltese,2010,Queens
INDIANA,M,dog,Siberian Husky,2010,Queens
INDIANA,M,dog,Chow Chow,2011,Kings
INDIANA,M,dog,Maltese,2011,New York
INDIANA,M,dog,American Pit Bull Mix / Pit Bull Mix,2011,Queens
INDIANA,M,dog,American Pit Bull Mix / Pit Bull Mix,2011,Queens
INDIANA,M,dog,German Shepherd Dog,2012,Bronx
INDIANA,M,dog,Vizsla,2012,New York
INDIANA,M,dog,Pomeranian,2013,Kings
INDIANA,M,dog,Cocker Spaniel,2013,Queens
INDIANA,M,dog,German Shepherd Dog,2014,Kings
INDIE,F,dog,Border Collie,2008,Kings
INDIE,F,dog,Labrador Retriever,2011,Kings
INDIE,F,dog,Labrador Retriever,2011,Kings
INDIE,F,dog,Cairn Terrier,2011,New York
INDIE,F,dog,German Shepherd Dog,2012,Bronx
INDIE,F,dog,Labrador Retriever,2012,New York
INDIE,F,dog,Unknown,2012,New York
INDIE,F,dog,Terrier mix,2013,New York
INDIE,F,dog,Unknown,2013,New York
INDIE,F,dog,Unknown,2013,New York
INDIE,F,dog,Unknown,2013,New York
INDIE,F,dog,Pomeranian,2014,New York
INDIE,M,dog,"Bull Dog, French",2007,Queens
INDIE,M,dog,Chihuahua,2010,Kings
INDIE,M,dog,Chihuahua,2010,Kings
INDIE,M,dog,Labrador Retriever Crossbreed,2010,New York
INDIE,M,dog,Rottweiler,2012,Bronx
INDIE,M,dog,Smooth Fox Terrier,2012,New York
INDIGO,F,dog,American Staffordshire Terrier,2009,Richmond
INDIGO,M,dog,German Shepherd Dog,2007,Kings
INDIGO,M,dog,Cocker Spaniel,2010,Kings
INDIGO,M,dog,Shetland Sheepdog,2011,New York
INDIO,M,dog,Labrador Retriever,2009,New York
INDIO,M,dog,Labrador Retriever,2009,New York
INDUS,M,dog,German Shepherd Dog,2011,Queens
INDY,F,dog,German Shepherd Crossbreed,2007,New York
INDY,F,dog,Unknown,2011,Kings
INDY,F,dog,Yorkshire Terrier,2014,New York
INDY,M,dog,Labradoodle,2007,New York
INDY,M,dog,Norwegian Elkhound,2007,New York
INDY,M,dog,Labrador Retriever,2009,Queens
INDY,M,dog,Cairn Terrier,2010,New York
INDY,M,dog,Pug,2010,New York
INDY,M,dog,Unknown,2010,New York
INDY,M,dog,Unknown,2011,Kings
INDY,M,dog,Unknown,2011,New York
INDY,M,dog,Jack Russell Terrier,2012,Kings
INDY,M,dog,"Bull Dog, French",2012,New York
INDY,M,dog,Cocker Spaniel,2012,New York
INDY,M,dog,"Dachshund, Wirehaired",2012,New York
INDY,M,dog,Labrador Retriever Crossbreed,2013,Kings
INDY,M,dog,Australian Shepherd,2014,Kings
INDY,M,dog,Maltese Crossbreed,2014,Kings
INEZ,F,dog,Chihuahua,2008,Kings
INEZ,F,dog,Australian Cattle Dog,2013,New York
INFAMOUS,M,dog,American Pit Bull Terrier/Pit Bull,2007,New York
INGA,F,dog,Chihuahua,2008,Kings
INGA,F,dog,Unknown,2009,Richmond
INGO,M,dog,Chihuahua,2010,Kings
INGRID,F,dog,"Dachshund, Long Haired Miniature",2010,New York
INIGO,M,dog,German Shepherd Dog,2011,New York
INKY,F,dog,Terrier Crossbreed,2012,Kings
INKY,M,dog,Havanese,2011,New York
INKY,M,dog,Havanese,2011,New York
INNES,M,dog,Chihuahua,2012,Kings
INNIS,M,dog,Labrador Retriever,2012,Queens
INNOCENCE,M,dog,Unknown,2009,Bronx
INSTAGRAM,M,dog,Labrador Retriever Crossbreed,2012,Kings
INTI,F,dog,Shiba Inu,2013,Kings
INTI,M,dog,Yorkshire Terrier,2011,Kings
INTL,M,dog,Shetland Sheepdog,2008,New York
INU,M,dog,Shiba Inu,2008,Bronx
INU,M,dog,Shiba Inu,2010,Kings
INU,M,dog,Shiba Inu,2010,Kings
INU,M,dog,Shiba Inu,2012,Kings
IOLA,F,dog,Unknown,2012,New York
ION,M,dog,"Welsh Corgi, Pembroke",2008,New York
IOWA,F,dog,Labrador Retriever,2012,Queens
IRA,M,dog,Wire Fox Terrier,2009,New York
IRA,M,dog,Wire Fox Terrier,2009,New York
IRA,M,dog,Shih Tzu,2010,New York
IRA,M,dog,"Welsh Corgi, Pembroke",2012,Queens
IRA,M,dog,"Welsh Corgi, Pembroke",2012,Queens
IRALY,F,dog,Pug,2013,Bronx
IRANA,F,dog,American Pit Bull Mix / Pit Bull Mix,2012,Richmond
IRELAND,F,dog,American Pit Bull Mix / Pit Bull Mix,2013,Bronx
IRELAND,M,dog,Unknown,2012,New York
IRENE,F,dog,Unknown,2008,Kings
IRENE,F,dog,Labrador Retriever,2011,Kings
IRENE,F,dog,Chihuahua,2012,Kings
IRIDESSA,F,dog,Unknown,2011,Bronx
IRIE,F,dog,Boston Terrier,2007,Queens
IRIE,F,dog,Unknown,2011,New York
IRIE,F,dog,Havanese,2014,New York
IRINA,F,dog,Havanese,2008,New York
IRIS,F,dog,Dachshund Smooth Coat,2007,New York
IRIS,F,dog,Cocker Spaniel,2008,New York
IRIS,F,dog,German Shepherd Dog,2008,New York
IRIS,F,dog,Australian Shepherd,2009,Kings
IRIS,F,dog,Italian Greyhound,2009,Kings
IRIS,F,dog,Unknown,2011,Bronx
IRIS,F,dog,Golden Retriever,2011,New York
IRIS,F,dog,"Schnauzer, Miniature",2012,Kings
IRIS,F,dog,Shih Tzu,2013,Queens
IRISH,M,dog,Chihuahua,2011,New York
IRONMAN,M,dog,Shih Tzu,2009,New York
IRONMAN,M,dog,American Pit Bull Terrier/Pit Bull,2011,Kings
IRVING,M,dog,Poodle,2008,Kings
IRVING,M,dog,Australian Cattledog,2010,New York
IRVING,M,dog,Dachshund Smooth Coat,2011,Kings
IRVING,M,dog,Chihuahua,2011,New York
IRVING,M,dog,French Bulldog,2013,Kings
IRVING,M,dog,"Bull Dog, French",2013,New York
ISAAC,M,dog,Chihuahua,2007,Kings
ISAAC,M,dog,"Coonhound, Treeing Walker",2008,New York
ISAAC,M,dog,"Coonhound, Treeing Walker",2008,New York
ISAAC,M,dog,Unknown,2009,Queens
ISAAC,M,dog,Vizsla,2011,New York
ISAAC,M,dog,Cavalier King Charles Spaniel,2011,Queens
ISAAC,M,dog,Unknown,2012,Bronx
ISAAC,M,dog,Unknown,2012,Bronx
ISABEAU,F,dog,American Pit Bull Mix / Pit Bull Mix,2013,Queens
ISABEL,F,dog,Chihuahua,2009,New York
ISABEL,F,dog,Unknown,2009,Richmond
ISABEL,F,dog,Bichon Frise,2011,Queens
ISABEL,F,dog,Labrador Retriever,2012,Kings
ISABEL,F,dog,American Pit Bull Mix / Pit Bull Mix,2013,New York
ISABEL,F,dog,Unknown,2013,New York
ISABEL,F,dog,American Staffordshire Terrier,2013,Richmond
ISABEL,F,dog,American Staffordshire Terrier,2013,Richmond
ISABELA,F,dog,American Staffordshire Terrier,2013,Queens
ISABELLA,F,dog,American Pit Bull Terrier/Pit Bull,2007,Kings
ISABELLA,F,dog,Cocker Spaniel,2007,Kings
ISABELLA,F,dog,Italian Greyhound,2007,Kings
ISABELLA,F,dog,"Welsh Corgi, Pembroke",2007,Kings
ISABELLA,F,dog,"Welsh Corgi, Pembroke",2007,Kings
ISABELLA,F,dog,"Bull Dog, English",2007,New York
ISABELLA,F,dog,"Bull Dog, English",2007,New York
ISABELLA,F,dog,Golden Retriever,2007,Queens
ISABELLA,F,dog,Unknown,2007,Richmond
ISABELLA,F,dog,Chihuahua,2008,Bronx
ISABELLA,F,dog,"Pointer, German Wirehaired",2008,Kings
ISABELLA,F,dog,"Bull Dog, French",2008,Queens
ISABELLA,F,dog,Unknown,2009,Kings
ISABELLA,F,dog,Unknown,2009,Kings
ISABELLA,F,dog,Shih Tzu,2009,Richmond
ISABELLA,F,dog,Yorkshire Terrier,2009,Richmond
ISABELLA,F,dog,American Pit Bull Terrier/Pit Bull,2010,Bronx
ISABELLA,F,dog,Chihuahua,2010,Bronx
ISABELLA,F,dog,German Shepherd Crossbreed,2010,Bronx
ISABELLA,F,dog,Boston Terrier,2010,New York
ISABELLA,F,dog,Labrador Retriever,2010,New York
ISABELLA,F,dog,"Poodle, Miniature",2010,Queens
ISABELLA,F,dog,Chihuahua,2011,Bronx
ISABELLA,F,dog,Unknown,2011,Kings
ISABELLA,F,dog,Unknown,2011,Kings
ISABELLA,F,dog,French Bulldog,2011,New York
ISABELLA,F,dog,Jack Russell Terrier,2011,New York
ISABELLA,F,dog,Maltese,2011,New York
ISABELLA,F,dog,Shih Tzu,2011,New York
ISABELLA,F,dog,American Bully,2012,New York
ISABELLA,F,dog,Chihuahua,2012,New York
ISABELLA,F,dog,"Poodle, Standard",2012,New York
ISABELLA,F,dog,Unknown,2012,Queens
ISABELLA,F,dog,Chihuahua,2013,Kings
ISABELLA,F,dog,Golden Retriever,2013,New York
ISABELLA,F,dog,Pomeranian,2013,New York
ISABELLA,F,dog,Yorkshire Terrier,2013,New York
ISABELLA,F,dog,Bernese Mountain Dog,2013,Richmond
ISABELLA,F,dog,Shih Tzu,2014,Kings
ISABELLA,F,dog,"Bull Dog, English",2014,New York
ISABELLE,F,dog,"Bull Dog, English",2007,New York
ISABELLE,F,dog,Pug,2008,Queens
ISABELLE,F,dog,Whippet,2009,Kings
ISABELLE,F,dog,Shih Tzu,2011,New York
ISABELLE,F,dog,Shih Tzu,2011,New York
ISABELLE,F,dog,West High White Terrier,2011,New York
ISABELLE,F,dog,West High White Terrier,2011,New York
ISABELLE,F,dog,American Pit Bull Terrier/Pit Bull,2011,Queens
ISABELLE,F,dog,American Pit Bull Mix / Pit Bull Mix,2012,New York
ISABELLE,F,dog,Bichon Frise,2012,New York
ISABELLE,F,dog,Beagle,2012,Queens
ISABELLE,F,dog,Boston Terrier,2013,Kings
ISABELLE,F,dog,Maltese Crossbreed,2013,New York
ISABELLE,F,dog,Yorkshire Terrier,2014,Bronx
ISABELLE,F,dog,Newfoundland,2014,Kings
ISABELLE,F,dog,Golden Retriever,2014,New York
ISABELLE,F,dog,Manchester Terrier,2014,Richmond
ISADORA,F,dog,Unknown,2009,New York
ISADORA,F,dog,Unknown,2009,New York
ISADORA,F,dog,Labrador Retriever Crossbreed,2011,New York
ISADORA,F,dog,Pug,2012,Kings
ISADORA,F,dog,Labrador Retriever,2013,Kings
ISADORE,M,dog,Terrier Crossbreed,2012,Kings
ISAIAH,M,dog,Tibetan Spaniel,2009,Queens
ISAIAH,M,dog,Beagle,2013,Richmond
ISARAH,M,dog,Unknown,2014,Queens
ISAS,F,dog,Unknown,2010,Queens
ISCO,M,dog,Shiba Inu,2014,Queens
ISHA,F,dog,Cocker Spaniel,2009,Queens
ISHA,F,dog,Cocker Spaniel,2009,Queens
ISHAM,M,dog,Bulldog,2009,Queens
ISHI,M,dog,American Staffordshire Terrier,2013,Richmond
ISHKA,F,dog,Bull Terrier,2011,Queens
ISIDORA,F,dog,Labradoodle,2009,New York
ISIS,F,dog,Rottweiler,2008,Bronx
ISIS,F,dog,Shiba Inu,2008,New York
ISIS,F,dog,German Shepherd Crossbreed,2008,Queens
ISIS,F,dog,German Shepherd Crossbreed,2008,Queens
ISIS,F,dog,Unknown,2009,Bronx
ISIS,F,dog,Jack Russell Terrier,2009,Kings
ISIS,F,dog,Rottweiler,2009,Kings
ISIS,F,dog,American Pit Bull Terrier/Pit Bull,2009,New York
ISIS,F,dog,Golden Retriever,2009,New York
ISIS,F,dog,Havanese,2009,New York
ISIS,F,dog,Labrador Retriever,2009,New York
ISIS,F,dog,Unknown,2009,Queens
ISIS,F,dog,Chihuahua,2010,Kings
ISIS,F,dog,Siberian Husky,2010,Kings
ISIS,F,dog,"Dachshund, Long Haired",2010,New York
ISIS,F,dog,Unknown,2010,New York
ISIS,F,dog,American Pit Bull Terrier/Pit Bull,2010,Queens
ISIS,F,dog,Staffordshire Bull Terrier,2011,Bronx
ISIS,F,dog,"Poodle, Miniature",2011,Queens
ISIS,F,dog,Siberian Husky,2012,Bronx
ISIS,F,dog,Unknown,2012,Bronx
ISIS,F,dog,American Pit Bull Terrier/Pit Bull,2012,Kings
ISIS,F,dog,Chihuahua,2012,Kings
ISIS,F,dog,German Shepherd Dog,2012,Kings
ISIS,F,dog,Bull Terrier,2012,New York
ISIS,F,dog,Chihuahua,2012,New York
ISIS,F,dog,Unknown,2012,New York
ISIS,F,dog,Maltese,2012,Queens
ISIS,F,dog,American Pit Bull Mix / Pit Bull Mix,2012,Richmond
ISIS,F,dog,American Pit Bull Terrier/Pit Bull,2014,New York
ISIS,F,dog,Chihuahua,2014,Queens
ISLA,F,dog,Rottweiler,2011,Queens
ISLA,F,dog,Terrier mix,2013,New York
ISLAND,F,dog,Collie Crossbreed,2012,Queens
ISLAY,F,dog,American Pit Bull Terrier/Pit Bull,2011,Kings
ISLAY,F,dog,Boston Terrier,2011,Kings
ISLAY,F,dog,"Collie, Smooth Coat",2013,New York
ISLAY,F,dog,Terrier mix,2013,New York
ISLES,F,dog,American Pit Bull Terrier/Pit Bull,2012,New York
ISMAEL,M,dog,Yorkshire Terrier,2012,Queens
ISOLDA,F,dog,Unknown,2010,Kings
ISOLDE,F,dog,Siberian Husky,2008,Kings
ISOLDE,F,dog,Unknown,2013,New York
ISRAEL,M,dog,"Dachshund, Long Haired Miniature",2010,Richmond
ISSA,F,dog,Labrador Retriever,2011,New York
ISSAC,M,dog,Pomeranian,2007,Queens
ISYS,F,dog,American Pit Bull Mix / Pit Bull Mix,2013,Kings
IT'S,F,dog,Briard,2012,New York
ITA,F,dog,American Pit Bull Terrier/Pit Bull,2012,Bronx
ITACHI,M,dog,Unknown,2012,Bronx
ITATI,F,dog,Yorkshire Terrier,2009,Kings
ITCHY,M,dog,Unknown,2009,Bronx
ITHACA,M,dog,German Shepherd Dog,2013,New York
ITZY,M,dog,Siberian Husky,2009,Kings
IUS,M,dog,Yorkshire Terrier,2011,New York
IVAN,F,dog,American Pit Bull Terrier/Pit Bull,2012,New York
IVAN,M,dog,Rottweiler,2007,Kings
IVAN,M,dog,"Poodle, Standard",2009,Kings
IVAN,M,dog,"Bull Dog, English",2009,New York
IVANA,F,dog,Puggle,2010,Queens
IVANA,F,dog,Shih Tzu,2011,Kings
IVANKA,M,dog,Boston Terrier,2011,Queens
IVAR,M,dog,German Shepherd Dog,2008,Kings
IVEY,F,dog,Yorkshire Terrier,2012,New York
IVORY,F,dog,American Pit Bull Mix / Pit Bull Mix,2007,Bronx
IVORY,F,dog,American Pit Bull Terrier/Pit Bull,2007,Bronx
IVORY,F,dog,Shih Tzu,2009,Kings
IVORY,F,dog,Maltese,2010,Kings
IVORY,F,dog,American Pit Bull Mix / Pit Bull Mix,2011,Bronx
IVORY,F,dog,Unknown,2011,Bronx
IVORY,F,dog,Golden Retriever,2011,Queens
IVORY,F,dog,Maltese,2012,Kings
IVORY,F,dog,Bull Terrier,2012,Richmond
IVORY,F,dog,American Staffordshire Terrier,2013,Bronx
IVORY,F,dog,Chihuahua,2013,Bronx
IVORY,M,dog,Unknown,2009,Bronx
IVORY,M,dog,Unknown,2009,Bronx
IVORY`,F,dog,American Pit Bull Terrier/Pit Bull,2011,New York
IVORYSNOW,M,dog,American Pit Bull Terrier/Pit Bull,2007,Queens
IVY,F,dog,Chihuahua,2007,Kings
IVY,F,dog,Greyhound,2007,Kings
IVY,F,dog,Pembroke Welsh Corgi,2007,Kings
IVY,F,dog,Rottweiler,2007,New York
IVY,F,dog,Unknown,2007,New York
IVY,F,dog,West High White Terrier,2007,New York
IVY,F,dog,Boston Terrier,2009,Queens
IVY,F,dog,Shetland Sheepdog,2009,Queens
IVY,F,dog,Golden Retriever,2010,New York
IVY,F,dog,Golden Retriever,2010,New York
IVY,F,dog,Labrador Retriever,2010,New York
IVY,F,dog,American Pit Bull Terrier/Pit Bull,2011,Bronx
IVY,F,dog,American Pit Bull Terrier/Pit Bull,2011,Kings
IVY,F,dog,American Pit Bull Terrier/Pit Bull,2011,Kings
IVY,F,dog,Shih Tzu,2011,New York
IVY,F,dog,American Pit Bull Terrier/Pit Bull,2011,Queens
IVY,F,dog,Lhasa Apso,2011,Queens
IVY,F,dog,Chihuahua,2011,Richmond
IVY,F,dog,American Pit Bull Terrier/Pit Bull,2012,Bronx
IVY,F,dog,American Pit Bull Terrier/Pit Bull,2012,Bronx
IVY,F,dog,"Coonhound, Treeing Walker",2012,Kings
IVY,F,dog,Labradoodle,2012,New York
IVY,F,dog,Unknown,2012,New York
IVY,F,dog,German Shepherd Crossbreed,2012,Queens
IVY,F,dog,American Pit Bull Terrier/Pit Bull,2012,Richmond
IVY,F,dog,American Staffordshire Terrier,2013,Bronx
IVY,F,dog,Boston Terrier,2013,Kings
IVY,F,dog,Siberian Husky,2013,Kings
IVY,F,dog,Bichon Frise,2013,New York
IVY,F,dog,Labrador Retriever,2013,New York
IVY,F,dog,Chihuahua,2013,Queens
IVY,F,dog,Dachshund,2013,Richmond
IVY,F,dog,Cane Corso,2014,Kings
IVY,F,dog,German Shorthaired Pointer,2014,New York
IVY,F,dog,Goldendoodle,2014,New York
IVY,F,dog,Labrador Retriever,2014,New York
IVY,M,dog,Unknown,2011,Kings
IVY,M,dog,Unknown,2012,New York
IWA,M,dog,Shiba Inu,2012,New York
IWALENI,F,dog,Shih Tzu,2012,Richmond
IWANELI,F,dog,Shih Tzu,2012,Bronx
IZABELLA,F,dog,Yorkshire Terrier,2012,New York
IZOLDA,F,dog,Unknown,2010,Kings
IZOLDA,F,dog,Unknown,2010,Kings
IZZABELL,F,dog,Labrador Retriever Crossbreed,2011,Queens
