name,gender,species,year,county,count
KYLIE,F,human,2012,Bronx,18
KYLIE,F,human,2012,Kings,32
KYLIE,F,human,2012,New York,10
KYLIE,F,human,2012,Queens,25
KYLIE,F,human,2013,Bronx,20
KYLIE,F,human,2013,Kings,22
KYLIE,F,human,2013,New York,17
KYLIE,F,human,2013,Queens,27
KYLIE,F,human,2014,Bronx,34
KYLIE,F,human,2014,Kings,29
KYLIE,F,human,2014,New York,7
KYLIE,F,human,2014,Queens,32
KYLIE,F,human,2014,Richmond,9
KYLIE,F,human,2015,Bronx,36
KYLIE,F,human,2015,Kings,45
KYLIE,F,human,2015,New York,16
KYLIE,F,human,2015,Queens,29
KYMANI,M,human,2007,Kings,12
KYMANI,M,human,2009,Kings,10
KYMANI,M,human,2011,Kings,10
KYMANI,M,human,2012,Kings,20
KYRA,F,human,2007,Queens,11
KYRA,F,human,2008,Kings,13
KYRA,F,human,2014,Kings,6
KYRIE,M,human,2014,Bronx,8
KYRIE,M,human,2014,Kings,11
KYRIE,M,human,2014,New York,6
KYRIE,M,human,2014,Queens,7
KYRIE,M,human,2015,Bronx,12
KYRIE,M,human,2015,Kings,27
LACHLAN,M,human,2009,New York,12
LAILA,F,human,2007,Bronx,22
LAILA,F,human,2007,Kings,32
LAILA,F,human,2007,New York,13
LAILA,F,human,2007,Queens,22
LAILA,F,human,2008,Bronx,15
LAILA,F,human,2008,Kings,38
LAILA,F,human,2008,New York,13
LAILA,F,human,2008,Queens,27
LAILA,F,human,2009,Bronx,24
LAILA,F,human,2009,Kings,39
LAILA,F,human,2009,New York,16
LAILA,F,human,2009,Queens,25
LAILA,F,human,2009,Richmond,10
LAILA,F,human,2010,Bronx,20
LAILA,F,human,2010,Kings,38
LAILA,F,human,2010,New York,15
LAILA,F,human,2010,Queens,25
LAILA,F,human,2011,Bronx,19
LAILA,F,human,2011,Kings,33
LAILA,F,human,2011,New York,17
LAILA,F,human,2011,Queens,25
LAILA,F,human,2012,Bronx,19
LAILA,F,human,2012,Kings,37
LAILA,F,human,2012,New York,12
LAILA,F,human,2012,Queens,24
LAILA,F,human,2013,Bronx,19
LAILA,F,human,2013,Kings,32
LAILA,F,human,2013,Queens,18
LAILA,F,human,2014,Bronx,16
LAILA,F,human,2014,Kings,27
LAILA,F,human,2014,New York,15
LAILA,F,human,2014,Queens,21
LAILA,F,human,2014,Richmond,5
LAILA,F,human,2015,Bronx,11
LAILA,F,human,2015,Kings,19
LAILA,F,human,2015,Queens,11
LAILAH,F,human,2014,Kings,9
LANA,F,human,2014,New York,10
LANA,F,human,2014,Queens,9
LANA,F,human,2015,Kings,11
LANDON,M,human,2009,Kings,10
LANDON,M,human,2009,Queens,11
LANDON,M,human,2010,Kings,14
LANDON,M,human,2010,New York,16
LANDON,M,human,2011,Bronx,19
LANDON,M,human,2011,Kings,10
LANDON,M,human,2012,Kings,11
LANDON,M,human,2012,New York,10
LANDON,M,human,2012,Queens,16
LANDON,M,human,2013,Bronx,13
LANDON,M,human,2013,New York,11
LANDON,M,human,2014,Bronx,7
LANDON,M,human,2014,Kings,10
LANDON,M,human,2014,New York,18
LANDON,M,human,2014,Queens,12
LANDON,M,human,2015,New York,10
LANDON,M,human,2015,Queens,18
LANGSTON,M,human,2014,New York,5
LARA,F,human,2014,Kings,8
LARA,F,human,2014,New York,9
LARRY,M,human,2007,Queens,12
LARRY,M,human,2014,Kings,5
LAURA,F,human,2007,Kings,10
LAURA,F,human,2007,New York,10
LAURA,F,human,2007,Queens,16
LAURA,F,human,2008,Bronx,10
LAURA,F,human,2008,Kings,17
LAURA,F,human,2008,Queens,11
LAURA,F,human,2009,Queens,23
LAURA,F,human,2010,Kings,13
LAURA,F,human,2010,New York,13
LAURA,F,human,2010,Queens,11
LAURA,F,human,2011,Kings,12
LAURA,F,human,2011,New York,10
LAURA,F,human,2011,Queens,11
LAURA,F,human,2012,Kings,12
LAURA,F,human,2012,Queens,11
LAURA,F,human,2013,Queens,11
LAURA,F,human,2014,Kings,16
LAURA,F,human,2014,New York,9
LAURA,F,human,2014,Queens,11
LAURA,F,human,2015,Kings,10
LAURA,F,human,2015,Queens,11
LAUREN,F,human,2007,Kings,29
LAUREN,F,human,2007,New York,32
LAUREN,F,human,2007,Queens,33
LAUREN,F,human,2008,Bronx,15
LAUREN,F,human,2008,Kings,32
LAUREN,F,human,2008,New York,20
LAUREN,F,human,2008,Queens,44
LAUREN,F,human,2009,Bronx,16
LAUREN,F,human,2009,Kings,21
LAUREN,F,human,2009,New York,21
LAUREN,F,human,2009,Queens,32
LAUREN,F,human,2010,Bronx,19
LAUREN,F,human,2010,Kings,30
LAUREN,F,human,2010,New York,20
LAUREN,F,human,2010,Queens,23
LAUREN,F,human,2011,Bronx,15
LAUREN,F,human,2011,Kings,38
LAUREN,F,human,2011,New York,12
LAUREN,F,human,2011,Queens,20
LAUREN,F,human,2012,Bronx,15
LAUREN,F,human,2012,Kings,31
LAUREN,F,human,2012,New York,10
LAUREN,F,human,2012,Queens,29
LAUREN,F,human,2013,Bronx,13
LAUREN,F,human,2013,Kings,23
LAUREN,F,human,2013,New York,10
LAUREN,F,human,2013,Queens,21
LAUREN,F,human,2014,Bronx,13
LAUREN,F,human,2014,Kings,37
LAUREN,F,human,2014,New York,18
LAUREN,F,human,2014,Queens,20
LAUREN,F,human,2014,Richmond,8
LAUREN,F,human,2015,Kings,23
LAUREN,F,human,2015,New York,13
LAUREN,F,human,2015,Queens,21
LAURYN,F,human,2014,Kings,8
LAWRENCE,M,human,2007,Kings,13
LAWRENCE,M,human,2011,Kings,20
LAWRENCE,M,human,2012,Kings,11
LAWRENCE,M,human,2012,Queens,10
LAWRENCE,M,human,2013,Kings,19
LAWRENCE,M,human,2014,Kings,21
LAWRENCE,M,human,2014,New York,5
LAWRENCE,M,human,2014,Queens,13
LAWRENCE,M,human,2015,Kings,16
LAYAN,F,human,2014,Kings,8
LAYLA,F,human,2007,Bronx,18
LAYLA,F,human,2007,Kings,22
LAYLA,F,human,2007,New York,14
LAYLA,F,human,2007,Queens,17
LAYLA,F,human,2008,Bronx,19
LAYLA,F,human,2008,Kings,26
LAYLA,F,human,2008,New York,22
LAYLA,F,human,2008,Queens,25
LAYLA,F,human,2009,Bronx,23
LAYLA,F,human,2009,Kings,31
LAYLA,F,human,2009,New York,13
LAYLA,F,human,2009,Queens,29
LAYLA,F,human,2010,Bronx,23
LAYLA,F,human,2010,Kings,43
LAYLA,F,human,2010,New York,13
LAYLA,F,human,2010,Queens,33
LAYLA,F,human,2011,Bronx,24
LAYLA,F,human,2011,Kings,36
LAYLA,F,human,2011,New York,28
LAYLA,F,human,2011,Queens,25
LAYLA,F,human,2012,Bronx,17
LAYLA,F,human,2012,Kings,34
LAYLA,F,human,2012,New York,26
LAYLA,F,human,2012,Queens,25
LAYLA,F,human,2012,Richmond,10
LAYLA,F,human,2013,Bronx,35
LAYLA,F,human,2013,Kings,34
LAYLA,F,human,2013,New York,19
LAYLA,F,human,2013,Queens,33
LAYLA,F,human,2013,Richmond,15
LAYLA,F,human,2014,Bronx,21
LAYLA,F,human,2014,Kings,43
LAYLA,F,human,2014,New York,30
LAYLA,F,human,2014,Queens,35
LAYLA,F,human,2014,Richmond,11
LAYLA,F,human,2015,Bronx,23
LAYLA,F,human,2015,Kings,52
LAYLA,F,human,2015,New York,24
LAYLA,F,human,2015,Queens,39
LAZER,M,human,2010,Kings,18
LAZER,M,human,2011,Kings,18
LAZER,M,human,2012,Kings,12
LAZER,M,human,2013,Kings,15
LAZER,M,human,2014,Kings,21
LAZER,M,human,2015,Kings,15
LEA,F,human,2007,Kings,13
LEA,F,human,2009,New York,13
LEA,F,human,2010,Kings,11
LEA,F,human,2010,Queens,13
LEA,F,human,2011,Kings,19
LEA,F,human,2011,Queens,10
LEA,F,human,2012,Kings,12
LEA,F,human,2012,Queens,10
LEA,F,human,2014,Kings,19
LEA,F,human,2014,New York,9
LEA,F,human,2014,Queens,14
LEA,F,human,2015,Kings,12
LEA,F,human,2015,Queens,10
LEAH,F,human,2007,Bronx,27
LEAH,F,human,2007,Kings,124
LEAH,F,human,2007,New York,26
LEAH,F,human,2007,Queens,49
LEAH,F,human,2008,Bronx,28
LEAH,F,human,2008,Kings,143
LEAH,F,human,2008,New York,28
LEAH,F,human,2008,Queens,57
LEAH,F,human,2009,Bronx,44
LEAH,F,human,2009,Kings,186
LEAH,F,human,2009,New York,29
LEAH,F,human,2009,Queens,54
LEAH,F,human,2010,Bronx,43
LEAH,F,human,2010,Kings,182
LEAH,F,human,2010,New York,28
LEAH,F,human,2010,Queens,67
LEAH,F,human,2010,Richmond,12
LEAH,F,human,2011,Bronx,54
LEAH,F,human,2011,Kings,182
LEAH,F,human,2011,New York,45
LEAH,F,human,2011,Queens,71
LEAH,F,human,2011,Richmond,13
LEAH,F,human,2012,Bronx,47
LEAH,F,human,2012,Kings,204
LEAH,F,human,2012,New York,26
LEAH,F,human,2012,Queens,60
LEAH,F,human,2012,Richmond,13
LEAH,F,human,2013,Bronx,57
LEAH,F,human,2013,Kings,179
LEAH,F,human,2013,New York,33
LEAH,F,human,2013,Queens,67
LEAH,F,human,2013,Richmond,14
LEAH,F,human,2014,Bronx,50
LEAH,F,human,2014,Kings,179
LEAH,F,human,2014,New York,41
LEAH,F,human,2014,Queens,57
LEAH,F,human,2014,Richmond,16
LEAH,F,human,2015,Bronx,53
LEAH,F,human,2015,Kings,200
LEAH,F,human,2015,New York,47
LEAH,F,human,2015,Queens,76
LEAH,F,human,2015,Richmond,17
LEANDRO,M,human,2011,Queens,10
LEANDRO,M,human,2012,Bronx,11
LEANDRO,M,human,2014,Queens,5
LEANNA,F,human,2008,Kings,11
LEANNA,F,human,2010,Bronx,11
LEANNA,F,human,2010,Queens,11
LEANNA,F,human,2011,Queens,12
LEANNA,F,human,2014,Kings,9
LEANNA,F,human,2014,Queens,6
LEELA,F,human,2011,New York,10
LEELA,F,human,2014,New York,5
LEELA,F,human,2015,Kings,11
LEGEND,M,human,2014,Kings,8
LEIA,F,human,2014,Bronx,5
LEIA,F,human,2014,Queens,6
LEIB,M,human,2009,Kings,13
LEIB,M,human,2014,Kings,5
LEIBISH,M,human,2014,Kings,11
LEIBY,M,human,2014,Kings,7
LEILA,F,human,2007,Bronx,13
LEILA,F,human,2007,Kings,10
LEILA,F,human,2007,New York,19
LEILA,F,human,2007,Queens,10
LEILA,F,human,2008,Bronx,11
LEILA,F,human,2008,Kings,20
LEILA,F,human,2008,New York,10
LEILA,F,human,2008,Queens,11
LEILA,F,human,2009,Bronx,12
LEILA,F,human,2009,Kings,13
LEILA,F,human,2009,New York,17
LEILA,F,human,2009,Queens,14
LEILA,F,human,2010,Bronx,16
LEILA,F,human,2010,Kings,18
LEILA,F,human,2010,New York,15
LEILA,F,human,2010,Queens,13
LEILA,F,human,2011,Bronx,11
LEILA,F,human,2011,Kings,11
LEILA,F,human,2011,Queens,10
LEILA,F,human,2012,Bronx,20
LEILA,F,human,2012,Kings,20
LEILA,F,human,2012,New York,10
LEILA,F,human,2012,Queens,15
LEILA,F,human,2013,Bronx,14
LEILA,F,human,2013,Kings,31
LEILA,F,human,2013,New York,12
LEILA,F,human,2013,Queens,21
LEILA,F,human,2014,Bronx,11
LEILA,F,human,2014,Kings,10
LEILA,F,human,2014,New York,8
LEILA,F,human,2014,Queens,13
LEILA,F,human,2015,Bronx,12
LEILA,F,human,2015,Kings,19
LEILA,F,human,2015,Queens,14
LEILANI,F,human,2007,Bronx,14
LEILANI,F,human,2007,Kings,10
LEILANI,F,human,2008,Bronx,14
LEILANI,F,human,2008,Kings,12
LEILANI,F,human,2008,Queens,12
LEILANI,F,human,2009,Bronx,14
LEILANI,F,human,2009,Kings,11
LEILANI,F,human,2009,Queens,12
LEILANI,F,human,2010,Bronx,13
LEILANI,F,human,2010,Kings,18
LEILANI,F,human,2010,Queens,11
LEILANI,F,human,2011,Bronx,16
LEILANI,F,human,2011,Kings,15
LEILANI,F,human,2011,Queens,13
LEILANI,F,human,2012,Bronx,17
LEILANI,F,human,2012,Kings,16
LEILANI,F,human,2012,New York,12
LEILANI,F,human,2012,Queens,16
LEILANI,F,human,2013,Bronx,19
LEILANI,F,human,2013,Kings,14
LEILANI,F,human,2014,Bronx,11
LEILANI,F,human,2014,Kings,10
LEILANI,F,human,2014,Queens,5
LEILANI,F,human,2015,Bronx,16
LEILANI,F,human,2015,Kings,20
LEILANI,F,human,2015,Queens,11
LENA,F,human,2007,Kings,10
LENA,F,human,2007,New York,13
LENA,F,human,2008,Kings,13
LENA,F,human,2010,Kings,13
LENA,F,human,2011,Kings,20
LENA,F,human,2011,New York,10
LENA,F,human,2011,Queens,12
LENA,F,human,2012,Kings,12
LENA,F,human,2012,Queens,16
LENA,F,human,2013,Kings,19
LENA,F,human,2013,New York,10
LENA,F,human,2013,Queens,10
LENA,F,human,2014,Kings,17
LENA,F,human,2014,New York,10
LENA,F,human,2014,Queens,11
LENA,F,human,2015,Kings,13
LENA,F,human,2015,Queens,11
LENNY,M,human,2013,Queens,10
LEO,M,human,2007,Kings,40
LEO,M,human,2007,New York,48
LEO,M,human,2007,Queens,22
LEO,M,human,2008,Kings,38
LEO,M,human,2008,New York,57
LEO,M,human,2008,Queens,25
LEO,M,human,2009,Kings,41
LEO,M,human,2009,New York,47
LEO,M,human,2009,Queens,19
LEO,M,human,2010,Kings,37
LEO,M,human,2010,New York,40
LEO,M,human,2010,Queens,16
LEO,M,human,2011,Kings,50
LEO,M,human,2011,New York,51
LEO,M,human,2011,Queens,27
LEO,M,human,2012,Kings,52
LEO,M,human,2012,New York,58
LEO,M,human,2012,Queens,37
LEO,M,human,2013,Kings,58
LEO,M,human,2013,New York,67
LEO,M,human,2013,Queens,31
LEO,M,human,2014,Bronx,6
LEO,M,human,2014,Kings,57
LEO,M,human,2014,New York,56
LEO,M,human,2014,Queens,44
LEO,M,human,2014,Richmond,6
LEO,M,human,2015,Bronx,14
LEO,M,human,2015,Kings,87
LEO,M,human,2015,New York,51
LEO,M,human,2015,Queens,49
LEO,M,human,2015,Richmond,10
LEON,M,human,2007,Kings,20
LEON,M,human,2008,Kings,13
LEON,M,human,2009,Kings,22
LEON,M,human,2009,New York,12
LEON,M,human,2010,Kings,12
LEON,M,human,2011,Kings,17
LEON,M,human,2011,New York,13
LEON,M,human,2011,Queens,10
LEON,M,human,2012,Kings,25
LEON,M,human,2012,New York,11
LEON,M,human,2012,Queens,13
LEON,M,human,2013,Bronx,11
LEON,M,human,2013,Kings,23
LEON,M,human,2013,Queens,16
LEON,M,human,2014,Bronx,6
LEON,M,human,2014,Kings,29
LEON,M,human,2014,New York,12
LEON,M,human,2014,Queens,16
LEON,M,human,2015,Kings,24
LEON,M,human,2015,New York,10
LEON,M,human,2015,Queens,18
LEONA,F,human,2014,Kings,6
LEONA,F,human,2014,New York,6
LEONARD,M,human,2008,Kings,11
LEONARD,M,human,2014,Kings,9
LEONARDO,M,human,2007,Bronx,13
LEONARDO,M,human,2007,Kings,15
LEONARDO,M,human,2007,Queens,24
LEONARDO,M,human,2008,Bronx,14
LEONARDO,M,human,2008,Kings,13
LEONARDO,M,human,2008,New York,13
LEONARDO,M,human,2008,Queens,16
LEONARDO,M,human,2009,Bronx,19
LEONARDO,M,human,2009,Kings,20
LEONARDO,M,human,2009,New York,13
LEONARDO,M,human,2009,Queens,18
LEONARDO,M,human,2010,Bronx,23
LEONARDO,M,human,2010,Kings,26
LEONARDO,M,human,2010,New York,18
LEONARDO,M,human,2010,Queens,18
LEONARDO,M,human,2011,Bronx,14
LEONARDO,M,human,2011,Kings,21
LEONARDO,M,human,2011,New York,22
LEONARDO,M,human,2011,Queens,22
LEONARDO,M,human,2012,Kings,23
LEONARDO,M,human,2012,New York,22
LEONARDO,M,human,2012,Queens,31
LEONARDO,M,human,2013,Bronx,18
LEONARDO,M,human,2013,Kings,25
LEONARDO,M,human,2013,New York,13
LEONARDO,M,human,2013,Queens,25
LEONARDO,M,human,2014,Bronx,17
LEONARDO,M,human,2014,Kings,30
LEONARDO,M,human,2014,New York,28
LEONARDO,M,human,2014,Queens,36
LEONARDO,M,human,2015,Bronx,17
LEONARDO,M,human,2015,Kings,23
LEONARDO,M,human,2015,New York,16
LEONARDO,M,human,2015,Queens,36
LEONEL,M,human,2014,Kings,5
LEONIDAS,M,human,2014,New York,7
LEONIDAS,M,human,2014,Queens,7
LEORA,F,human,2011,Queens,11
LESLEY,F,human,2007,Queens,13
LESLEY,F,human,2014,Kings,5
LESLIE,F,human,2007,Bronx,19
LESLIE,F,human,2007,Kings,14
LESLIE,F,human,2007,New York,10
LESLIE,F,human,2007,Queens,28
LESLIE,F,human,2008,Bronx,12
LESLIE,F,human,2008,Kings,15
LESLIE,F,human,2008,New York,10
LESLIE,F,human,2008,Queens,22
LESLIE,F,human,2009,Bronx,18
LESLIE,F,human,2009,Kings,16
LESLIE,F,human,2009,Queens,26
LESLIE,F,human,2010,Bronx,13
LESLIE,F,human,2010,Kings,15
LESLIE,F,human,2010,Queens,15
LESLIE,F,human,2011,Bronx,12
LESLIE,F,human,2011,Kings,14
LESLIE,F,human,2011,Queens,34
LESLIE,F,human,2012,Bronx,14
LESLIE,F,human,2012,Kings,10
LESLIE,F,human,2012,Queens,10
LESLIE,F,human,2013,Bronx,15
LESLIE,F,human,2013,Kings,13
LESLIE,F,human,2013,Queens,15
LESLIE,F,human,2014,Bronx,9
LESLIE,F,human,2014,Kings,8
LESLIE,F,human,2014,New York,5
LESLIE,F,human,2014,Queens,15
LESLIE,F,human,2015,Bronx,15
LESLY,F,human,2007,Queens,13
LESLY,F,human,2008,Kings,12
LESLY,F,human,2008,Queens,14
LESLY,F,human,2014,Kings,6
LEV,M,human,2014,Kings,8
LEV,M,human,2014,New York,8
LEV,M,human,2015,Kings,10
LEVI,M,human,2007,Kings,24
LEVI,M,human,2008,Kings,20
LEVI,M,human,2009,Kings,30
LEVI,M,human,2010,Kings,48
LEVI,M,human,2010,New York,13
LEVI,M,human,2010,Queens,12
LEVI,M,human,2011,Kings,39
LEVI,M,human,2011,Queens,15
LEVI,M,human,2012,Kings,54
LEVI,M,human,2012,New York,11
LEVI,M,human,2012,Queens,10
LEVI,M,human,2013,Kings,48
LEVI,M,human,2013,New York,17
LEVI,M,human,2014,Bronx,12
LEVI,M,human,2014,Kings,34
LEVI,M,human,2014,New York,20
LEVI,M,human,2014,Queens,13
LEVI,M,human,2015,Bronx,13
LEVI,M,human,2015,Kings,52
LEVI,M,human,2015,Queens,22
LEWIS,M,human,2014,Kings,5
LEWIS,M,human,2015,Kings,10
LEYLA,F,human,2014,Kings,7
LEYLA,F,human,2015,Kings,13
LIA,F,human,2007,Kings,12
LIA,F,human,2007,New York,12
LIA,F,human,2008,Bronx,10
LIA,F,human,2008,Kings,14
LIA,F,human,2008,New York,11
LIA,F,human,2009,New York,12
LIA,F,human,2009,Queens,10
LIA,F,human,2010,Kings,12
LIA,F,human,2010,Queens,16
LIA,F,human,2011,Bronx,11
LIA,F,human,2011,Kings,12
LIA,F,human,2011,New York,14
LIA,F,human,2012,Kings,13
LIA,F,human,2012,Queens,12
LIA,F,human,2013,Bronx,13
LIA,F,human,2013,Kings,17
LIA,F,human,2013,New York,14
LIA,F,human,2013,Queens,17
LIA,F,human,2014,Bronx,6
LIA,F,human,2014,Kings,5
LIA,F,human,2014,New York,9
LIA,F,human,2014,Queens,10
LIA,F,human,2014,Richmond,5
LIA,F,human,2015,Bronx,16
LIA,F,human,2015,Kings,19
LIA,F,human,2015,New York,14
LIA,F,human,2015,Queens,14
LIAM,M,human,2007,Kings,37
LIAM,M,human,2007,New York,41
LIAM,M,human,2007,Queens,28
LIAM,M,human,2008,Bronx,14
LIAM,M,human,2008,Kings,41
LIAM,M,human,2008,New York,46
LIAM,M,human,2008,Queens,26
LIAM,M,human,2009,Bronx,13
LIAM,M,human,2009,Kings,44
LIAM,M,human,2009,New York,53
LIAM,M,human,2009,Queens,43
LIAM,M,human,2009,Richmond,12
LIAM,M,human,2010,Bronx,30
LIAM,M,human,2010,Kings,55
LIAM,M,human,2010,New York,68
LIAM,M,human,2010,Queens,62
LIAM,M,human,2011,Bronx,47
LIAM,M,human,2011,Kings,84
LIAM,M,human,2011,New York,81
LIAM,M,human,2011,Queens,86
LIAM,M,human,2011,Richmond,20
LIAM,M,human,2012,Bronx,85
LIAM,M,human,2012,Kings,102
LIAM,M,human,2012,New York,68
LIAM,M,human,2012,Queens,104
LIAM,M,human,2012,Richmond,21
LIAM,M,human,2013,Bronx,110
LIAM,M,human,2013,Kings,130
LIAM,M,human,2013,New York,81
LIAM,M,human,2013,Queens,136
LIAM,M,human,2013,Richmond,23
LIAM,M,human,2014,Bronx,164
LIAM,M,human,2014,Kings,148
LIAM,M,human,2014,New York,101
LIAM,M,human,2014,Queens,174
LIAM,M,human,2014,Richmond,25
LIAM,M,human,2015,Bronx,183
LIAM,M,human,2015,Kings,188
LIAM,M,human,2015,New York,90
LIAM,M,human,2015,Queens,193
LIAM,M,human,2015,Richmond,18
LIANA,F,human,2008,Bronx,10
LIANA,F,human,2008,Kings,14
LIANA,F,human,2008,Queens,10
LIANA,F,human,2009,Queens,10
LIANA,F,human,2010,Queens,13
LIANA,F,human,2011,Kings,14
LIANA,F,human,2011,Queens,18
LIANA,F,human,2012,Kings,14
LIANA,F,human,2013,Queens,12
LIANA,F,human,2014,Bronx,6
LIANA,F,human,2014,New York,6
LIANA,F,human,2014,Queens,15
LIANA,F,human,2014,Richmond,7
LIANA,F,human,2015,Queens,10
LIANNA,F,human,2014,Kings,5
LIANNA,F,human,2014,Queens,6
LIBA,F,human,2008,Kings,11
LIBA,F,human,2009,Kings,13
LIBA,F,human,2010,Kings,13
LIBA,F,human,2011,Kings,19
LIBA,F,human,2012,Kings,14
LIBA,F,human,2013,Kings,10
LIBA,F,human,2014,Kings,17
LIBA,F,human,2015,Kings,26
LIBBY,F,human,2007,Kings,12
LIBBY,F,human,2008,Kings,23
LIBBY,F,human,2009,Kings,20
LIBBY,F,human,2010,Kings,25
LIBBY,F,human,2011,Kings,22
LIBBY,F,human,2012,Kings,18
LIBBY,F,human,2013,Kings,33
LIBBY,F,human,2014,Kings,25
LIBBY,F,human,2015,Kings,13
LILA,F,human,2007,New York,16
LILA,F,human,2008,Kings,29
LILA,F,human,2008,New York,35
LILA,F,human,2009,Kings,17
LILA,F,human,2009,New York,43
LILA,F,human,2010,Kings,16
LILA,F,human,2010,New York,35
LILA,F,human,2010,Queens,14
LILA,F,human,2011,New York,15
LILA,F,human,2012,Kings,14
LILA,F,human,2012,New York,26
LILA,F,human,2013,Kings,11
LILA,F,human,2013,New York,19
LILA,F,human,2014,Kings,14
LILA,F,human,2014,New York,26
LILA,F,human,2014,Queens,10
LILA,F,human,2015,Kings,16
LILA,F,human,2015,New York,14
LILAH,F,human,2008,New York,10
LILAH,F,human,2014,New York,8
LILIAN,F,human,2014,Kings,6
LILIAN,F,human,2014,New York,7
LILIANA,F,human,2008,Queens,16
LILIANA,F,human,2009,Bronx,11
LILIANA,F,human,2009,Queens,23
LILIANA,F,human,2010,Bronx,12
LILIANA,F,human,2010,Queens,11
LILIANA,F,human,2011,Kings,18
LILIANA,F,human,2011,New York,11
LILIANA,F,human,2011,Queens,23
LILIANA,F,human,2012,Kings,14
LILIANA,F,human,2012,Queens,13
LILIANA,F,human,2013,Bronx,10
LILIANA,F,human,2013,Kings,12
LILIANA,F,human,2013,Queens,14
LILIANA,F,human,2014,Bronx,11
LILIANA,F,human,2014,Kings,10
LILIANA,F,human,2014,New York,5
LILIANA,F,human,2014,Queens,12
LILIANA,F,human,2014,Richmond,9
LILIANA,F,human,2015,Queens,21
LILLIAN,F,human,2007,Kings,14
LILLIAN,F,human,2007,New York,25
LILLIAN,F,human,2007,Queens,11
LILLIAN,F,human,2008,Kings,15
LILLIAN,F,human,2008,New York,14
LILLIAN,F,human,2009,Kings,14
LILLIAN,F,human,2009,New York,17
LILLIAN,F,human,2010,Kings,24
LILLIAN,F,human,2010,New York,18
LILLIAN,F,human,2011,Kings,19
LILLIAN,F,human,2011,New York,23
LILLIAN,F,human,2011,Queens,18
LILLIAN,F,human,2012,Kings,25
LILLIAN,F,human,2012,New York,18
LILLIAN,F,human,2012,Queens,16
LILLIAN,F,human,2013,Kings,27
LILLIAN,F,human,2013,New York,19
LILLIAN,F,human,2013,Queens,15
LILLIAN,F,human,2014,Bronx,10
LILLIAN,F,human,2014,Kings,22
LILLIAN,F,human,2014,New York,18
LILLIAN,F,human,2014,Queens,16
LILLIAN,F,human,2015,Kings,13
LILLIAN,F,human,2015,New York,14
LILLIAN,F,human,2015,Queens,21
LILLIANA,F,human,2014,Queens,8
LILLY,F,human,2007,New York,12
LILLY,F,human,2009,Queens,13
LILLY,F,human,2011,Bronx,10
LILLY,F,human,2014,Kings,10
LILLY,F,human,2014,Queens,7
LILY,F,human,2007,Kings,17
LILY,F,human,2007,New York,40
LILY,F,human,2007,Queens,23
LILY,F,human,2008,Kings,31
LILY,F,human,2008,New York,47
LILY,F,human,2008,Queens,14
LILY,F,human,2009,Kings,39
LILY,F,human,2009,New York,49
LILY,F,human,2009,Queens,27
LILY,F,human,2010,Bronx,10
LILY,F,human,2010,Kings,39
LILY,F,human,2010,New York,60
LILY,F,human,2010,Queens,24
LILY,F,human,2011,Bronx,11
LILY,F,human,2011,Kings,32
LILY,F,human,2011,New York,44
LILY,F,human,2011,Queens,29
LILY,F,human,2012,Bronx,10
LILY,F,human,2012,Kings,47
LILY,F,human,2012,New York,47
LILY,F,human,2012,Queens,37
LILY,F,human,2013,Kings,40
LILY,F,human,2013,New York,36
LILY,F,human,2013,Queens,30
LILY,F,human,2014,Bronx,8
LILY,F,human,2014,Kings,41
LILY,F,human,2014,New York,40
LILY,F,human,2014,Queens,27
LILY,F,human,2014,Richmond,9
LILY,F,human,2015,Bronx,10
LILY,F,human,2015,Kings,38
LILY,F,human,2015,New York,30
LILY,F,human,2015,Queens,35
LINA,F,human,2007,New York,10
LINA,F,human,2011,Queens,14
LINA,F,human,2013,Queens,11
LINA,F,human,2014,Kings,8
LINA,F,human,2014,Queens,15
LINCOLN,M,human,2014,Bronx,7
LINCOLN,M,human,2014,New York,8
LINCOLN,M,human,2015,Queens,10
LINDA,F,human,2007,Kings,18
LINDA,F,human,2007,Queens,12
LINDA,F,human,2008,Kings,11
LINDA,F,human,2011,Kings,12
LINDA,F,human,2012,Kings,15
LINDA,F,human,2013,Kings,11
LINDA,F,human,2014,Kings,7
LINDA,F,human,2014,Queens,6
LINDSAY,F,human,2010,Queens,10
LINDSAY,F,human,2014,Kings,5
LINDSAY,F,human,2014,New York,6
LINDSAY,F,human,2014,Queens,6
LINDSEY,F,human,2014,Queens,5
LIONEL,M,human,2014,Queens,6
LIORA,F,human,2014,Queens,6
LIPA,M,human,2007,Kings,16
LIPA,M,human,2009,Kings,19
LIPA,M,human,2010,Kings,27
LIPA,M,human,2011,Kings,17
LIPA,M,human,2012,Kings,22
LIPA,M,human,2013,Kings,32
LIPA,M,human,2014,Kings,30
LIPA,M,human,2015,Kings,17
LISA,F,human,2010,Kings,11
LISA,F,human,2014,Kings,5
LISA,F,human,2014,Queens,5
LITZY,F,human,2012,Kings,10
LITZY,F,human,2012,Queens,11
LIV,F,human,2008,New York,11
LIV,F,human,2013,New York,12
LIV,F,human,2014,New York,9
LIV,F,human,2015,Kings,10
LIVIA,F,human,2014,Kings,11
LIVIA,F,human,2014,New York,6
LIVIA,F,human,2014,Queens,5
LIYA,F,human,2014,Kings,6
LIYA,F,human,2014,Queens,6
LIYANA,F,human,2014,Queens,5
LIZBETH,F,human,2007,New York,10
LIZBETH,F,human,2007,Queens,12
